Time_ms,UE_ID,Mean_SNR_dB,Std_SNR_dB,Mean_UL_SE_bit_per_s_Hz,Std_UL_SE_bit_per_s_Hz
62400,39736,63.5,0.0,20.778,0.0
62500,39736,63.5,0.0,20.778,0.0
62600,39736,63.5,0.0,20.778,0.0
62700,39736,63.5,0.0,20.778,0.0
62800,39736,63.5,0.0,20.778,0.0
62900,39736,63.5,0.0,20.778,0.0
63000,39736,63.5,0.0,20.778,0.0
63100,39736,63.5,0.0,20.778,0.0
63200,39736,63.5,0.0,20.778,0.0
63300,39736,63.5,0.0,20.778,0.0
63400,39736,63.5,0.0,20.778,0.0
63500,39736,63.5,0.0,20.778,0.0
63600,39736,63.5,0.0,20.778,0.0
63700,39736,63.5,0.0,20.778,0.0
63800,39736,63.5,0.0,20.778,0.0
63900,39736,63.5,0.0,20.778,0.0
64000,39736,63.5,0.0,20.778,0.0
64100,39736,63.5,0.0,20.778,0.0
64200,39736,63.5,0.0,20.778,0.0
64300,39736,63.5,0.0,20.778,0.0
64400,39736,63.5,0.0,20.778,0.0
64500,39736,63.5,0.0,20.778,0.0
64600,39736,63.5,0.0,20.778,0.0
64700,39736,63.5,0.0,20.778,0.0
64800,39736,63.5,0.0,20.778,0.0
64900,39736,63.5,0.0,20.778,0.0
65000,39736,63.5,0.0,20.778,0.0
65100,39736,63.5,0.0,20.778,0.0
65200,39736,63.5,0.0,20.778,0.0
65300,39736,63.5,0.0,20.778,0.0
65400,39736,63.5,0.0,20.778,0.0
65500,39736,63.5,0.0,20.778,0.0
65600,39736,63.5,0.0,20.778,0.0
65700,39736,63.5,0.0,20.778,0.0
65800,39736,63.5,0.0,20.778,0.0
65900,39736,63.5,0.0,20.778,0.0
66000,39736,63.5,0.0,20.778,0.0
66100,39736,63.5,0.0,20.778,0.0
66200,39736,63.5,0.0,20.778,0.0
66300,39736,63.5,0.0,20.778,0.0
66400,39736,63.5,0.0,20.778,0.0
66500,39736,63.5,0.0,20.778,0.0
66600,39736,63.5,0.0,20.778,0.0
66700,39736,63.5,0.0,20.778,0.0
66800,39736,63.5,0.0,20.778,0.0
66900,39736,63.5,0.0,20.778,0.0
67000,39736,63.5,0.0,20.778,0.0
67100,39736,63.5,0.0,20.778,0.0
67200,39736,63.5,0.0,20.778,0.0
67300,39736,63.5,0.0,20.778,0.0
67400,39736,63.5,0.0,20.778,0.0
67500,39736,63.5,0.0,20.778,0.0
67600,39736,63.5,0.0,20.778,0.0
67700,39736,63.5,0.0,20.778,0.0
67800,39736,63.5,0.0,20.778,0.0
67900,39736,63.5,0.0,20.778,0.0
68000,39736,63.5,0.0,20.778,0.0
68100,39736,63.5,0.0,20.778,0.0
68200,39736,63.5,0.0,20.778,0.0
68300,39736,63.5,0.0,20.778,0.0
68400,39736,63.5,0.0,20.778,0.0
68500,39736,63.5,0.0,20.778,0.0
68600,39736,63.5,0.0,20.778,0.0
68700,39736,63.5,0.0,20.778,0.0
68800,39736,63.5,0.0,20.778,0.0
68900,39736,63.5,0.0,20.778,0.0
69000,39736,63.5,0.0,20.778,0.0
69100,39736,63.5,0.0,20.778,0.0
69200,39736,63.5,0.0,20.778,0.0
69300,39736,63.5,0.0,20.778,0.0
69400,39736,63.5,0.0,20.778,0.0
69500,39736,63.5,0.0,20.778,0.0
69600,39736,63.5,0.0,20.778,0.0
69700,39736,63.5,0.0,20.778,0.0
69800,39736,63.5,0.0,20.778,0.0
69900,39736,63.5,0.0,20.778,0.0
70000,39736,63.5,0.0,20.778,0.0
70100,39736,63.5,0.0,20.778,0.0
70200,39736,63.5,0.0,20.778,0.0
70300,39736,63.5,0.0,20.778,0.0
70400,39736,63.5,0.0,20.778,0.0
70500,39736,63.5,0.0,20.778,0.0
70600,39736,63.5,0.0,20.778,0.0
70700,39736,63.5,0.0,20.778,0.0
70800,39736,63.5,0.0,20.778,0.0
70900,39736,63.5,0.0,20.778,0.0
71000,39736,63.5,0.0,20.778,0.0
71100,39736,63.5,0.0,20.778,0.0
71200,39736,63.5,0.0,20.778,0.0
71300,39736,63.5,0.0,20.778,0.0
71400,39736,63.5,0.0,20.778,0.0
71500,39736,63.5,0.0,20.778,0.0
71600,39736,63.5,0.0,20.778,0.0
71700,39736,63.5,0.0,20.778,0.0
71800,39736,63.5,0.0,20.778,0.0
71900,39736,63.5,0.0,20.778,0.0
72000,39736,63.5,0.0,20.778,0.0
72100,39736,63.5,0.0,20.778,0.0
72200,39736,63.5,0.0,20.778,0.0
72300,39736,63.5,0.0,20.778,0.0
72400,39736,63.5,0.0,20.778,0.0
72500,39736,63.5,0.0,20.778,0.0
72600,39736,63.5,0.0,20.778,0.0
72700,39736,63.5,0.0,20.778,0.0
72800,39736,63.5,0.0,20.778,0.0
72900,39736,63.5,0.0,20.778,0.0
73000,39736,63.5,0.0,20.778,0.0
73100,39736,63.5,0.0,20.778,0.0
73200,39736,63.5,0.0,20.778,0.0
73300,39736,63.5,0.0,20.778,0.0
73400,39736,63.5,0.0,20.778,0.0
73500,39736,63.5,0.0,20.778,0.0
73600,39736,63.5,0.0,20.778,0.0
73700,39736,63.5,0.0,20.778,0.0
73800,39736,63.5,0.0,20.778,0.0
73900,39736,63.5,0.0,20.778,0.0
74000,39736,63.5,0.0,20.778,0.0
74100,39736,63.5,0.0,20.778,0.0
74200,39736,63.5,0.0,20.778,0.0
74300,39736,63.5,0.0,20.778,0.0
74400,39736,63.5,0.0,20.778,0.0
74500,39736,63.5,0.0,20.778,0.0
74600,39736,63.5,0.0,20.778,0.0
74700,39736,63.5,0.0,20.778,0.0
74800,39736,63.5,0.0,20.778,0.0
74900,39736,63.5,0.0,20.778,0.0
75000,39736,63.5,0.0,20.778,0.0
75100,39736,63.5,0.0,20.778,0.0
75200,39736,63.5,0.0,20.778,0.0
75300,39736,63.5,0.0,20.778,0.0
75400,39736,63.5,0.0,20.778,0.0
75500,39736,63.5,0.0,20.778,0.0
75600,39736,63.5,0.0,20.778,0.0
75700,39736,63.5,0.0,20.778,0.0
75800,39736,63.5,0.0,20.778,0.0
75900,39736,63.5,0.0,20.778,0.0
76000,39736,63.5,0.0,20.778,0.0
76100,39736,63.5,0.0,20.778,0.0
76200,39736,63.5,0.0,20.778,0.0
76300,39736,63.5,0.0,20.778,0.0
76400,39736,63.5,0.0,20.778,0.0
76500,39736,63.5,0.0,20.778,0.0
76600,39736,63.5,0.0,20.778,0.0
76700,39736,63.5,0.0,20.778,0.0
76800,39736,63.5,0.0,20.778,0.0
76900,39736,63.5,0.0,20.778,0.0
77000,39736,63.5,0.0,20.778,0.0
77100,39736,63.5,0.0,20.778,0.0
77200,39736,63.5,0.0,20.778,0.0
77300,39736,63.5,0.0,20.778,0.0
77400,39736,63.5,0.0,20.778,0.0
77500,39736,63.5,0.0,20.778,0.0
77600,39736,63.5,0.0,20.778,0.0
77700,39736,63.5,0.0,20.778,0.0
77800,39736,63.5,0.0,20.778,0.0
77900,39736,63.5,0.0,20.778,0.0
78000,39736,63.5,0.0,20.778,0.0
78100,39736,63.5,0.0,20.778,0.0
78200,39736,63.5,0.0,20.778,0.0
78300,39736,63.5,0.0,20.778,0.0
78400,39736,63.5,0.0,20.778,0.0
78500,39736,63.5,0.0,20.778,0.0
78600,39736,63.5,0.0,20.778,0.0
78700,39736,63.5,0.0,20.778,0.0
78800,39736,63.5,0.0,20.778,0.0
78900,39736,63.5,0.0,20.778,0.0
79000,39736,63.5,0.0,20.778,0.0
79100,39736,63.5,0.0,20.778,0.0
79200,39736,63.5,0.0,20.778,0.0
79300,39736,63.5,0.0,20.778,0.0
79400,39736,63.5,0.0,20.778,0.0
79500,39736,63.5,0.0,20.778,0.0
79600,39736,63.5,0.0,20.778,0.0
79700,39736,63.5,0.0,20.778,0.0
79800,39736,63.5,0.0,20.778,0.0
79900,39736,63.5,0.0,20.778,0.0
80000,39736,63.5,0.0,20.778,0.0
80100,39736,63.5,0.0,20.778,0.0
80200,39736,63.5,0.0,20.778,0.0
80300,39736,63.5,0.0,20.778,0.0
80400,39736,63.5,0.0,20.778,0.0
80500,39736,63.5,0.0,20.778,0.0
80600,39736,63.5,0.0,20.778,0.0
80700,39736,63.5,0.0,20.778,0.0
80800,39736,63.5,0.0,20.778,0.0
80900,39736,63.5,0.0,20.778,0.0
81000,39736,63.5,0.0,20.778,0.0
81100,39736,63.5,0.0,20.778,0.0
81200,39736,63.5,0.0,20.778,0.0
81300,39736,63.5,0.0,20.778,0.0
81400,39736,63.5,0.0,20.778,0.0
81500,39736,63.5,0.0,20.778,0.0
81600,39736,63.5,0.0,20.778,0.0
81700,39736,63.5,0.0,20.778,0.0
81800,39736,63.5,0.0,20.778,0.0
81900,39736,63.5,0.0,20.778,0.0
82000,39736,63.5,0.0,20.778,0.0
82100,39736,63.5,0.0,20.778,0.0
82200,39736,63.5,0.0,20.778,0.0
82300,39736,63.5,0.0,20.778,0.0
82400,39736,63.5,0.0,20.778,0.0
82500,39736,63.5,0.0,20.778,0.0
82600,39736,63.5,0.0,20.778,0.0
82700,39736,63.5,0.0,20.778,0.0
82800,39736,63.5,0.0,20.778,0.0
82900,39736,63.5,0.0,20.778,0.0
83000,39736,63.5,0.0,20.778,0.0
83100,39736,63.5,0.0,20.778,0.0
83200,39736,63.5,0.0,20.778,0.0
83300,39736,63.5,0.0,20.778,0.0
83400,39736,63.5,0.0,20.778,0.0
83500,39736,63.5,0.0,20.778,0.0
83600,39736,63.5,0.0,20.778,0.0
83700,39736,63.5,0.0,20.778,0.0
83800,39736,63.5,0.0,20.778,0.0
83900,39736,63.5,0.0,20.778,0.0
84000,39736,63.5,0.0,20.778,0.0
84100,39736,63.5,0.0,20.778,0.0
84200,39736,63.5,0.0,20.778,0.0
84300,39736,63.5,0.0,20.778,0.0
84400,39736,63.5,0.0,20.778,0.0
84500,39736,63.5,0.0,20.778,0.0
84600,39736,63.5,0.0,20.778,0.0
84700,39736,63.5,0.0,20.778,0.0
84800,39736,63.5,0.0,20.778,0.0
84900,39736,63.5,0.0,20.778,0.0
85000,39736,63.5,0.0,20.778,0.0
85100,39736,63.5,0.0,20.778,0.0
85200,39736,63.5,0.0,20.778,0.0
85300,39736,63.5,0.0,20.778,0.0
85400,39736,63.5,0.0,20.778,0.0
85500,39736,63.5,0.0,20.778,0.0
85600,39736,63.5,0.0,20.778,0.0
85700,39736,63.5,0.0,20.778,0.0
85800,39736,63.5,0.0,20.778,0.0
85900,39736,63.5,0.0,20.778,0.0
86000,39736,63.5,0.0,20.778,0.0
86100,39736,63.5,0.0,20.778,0.0
86200,39736,63.5,0.0,20.778,0.0
86300,39736,63.5,0.0,20.778,0.0
86400,39736,63.5,0.0,20.778,0.0
86500,39736,63.5,0.0,20.778,0.0
86600,39736,63.5,0.0,20.778,0.0
86700,39736,63.5,0.0,20.778,0.0
86800,39736,63.5,0.0,20.778,0.0
86900,39736,63.5,0.0,20.778,0.0
87000,39736,63.5,0.0,20.778,0.0
87100,39736,63.5,0.0,20.778,0.0
87200,39736,63.5,0.0,20.778,0.0
87300,39736,63.5,0.0,20.778,0.0
87400,39736,63.5,0.0,20.778,0.0
87500,39736,63.5,0.0,20.778,0.0
87600,39736,63.5,0.0,20.778,0.0
87700,39736,63.5,0.0,20.778,0.0
87800,39736,63.5,0.0,20.778,0.0
87900,39736,63.5,0.0,20.778,0.0
88000,39736,63.5,0.0,20.778,0.0
88100,39736,63.5,0.0,20.778,0.0
88200,39736,63.5,0.0,20.778,0.0
88300,39736,63.5,0.0,20.778,0.0
88400,39736,63.5,0.0,20.778,0.0
88500,39736,63.5,0.0,20.778,0.0
88600,39736,63.5,0.0,20.778,0.0
88700,39736,63.5,0.0,20.778,0.0
88800,39736,63.5,0.0,20.778,0.0
88900,39736,63.5,0.0,20.778,0.0
89000,39736,63.5,0.0,20.778,0.0
89100,39736,63.5,0.0,20.778,0.0
89200,39736,63.5,0.0,20.778,0.0
89300,39736,63.5,0.0,20.778,0.0
89400,39736,63.5,0.0,20.778,0.0
89500,39736,63.5,0.0,20.778,0.0
89600,39736,63.5,0.0,20.778,0.0
89700,39736,63.5,0.0,20.778,0.0
89800,39736,63.5,0.0,20.778,0.0
89900,39736,63.5,0.0,20.778,0.0
90000,39736,63.5,0.0,20.778,0.0
