Time_ms,UE_ID,Mean_SE,Std_SE,Mean_UL_SE_bit_per_s_Hz,Std_UL_SE_bit_per_s_Hz
10400,59197,63.5,0.0,20.778,0.0
10500,30253,63.5,0.0,20.778,0.0
10500,44140,11.0,0.0,3.708,0.0
10500,47289,63.5,0.0,20.778,0.0
10500,49903,55.5,0.0,18.16,0.0
10500,50583,63.5,0.0,20.778,0.0
10500,59197,63.5,0.0,20.778,0.0
10600,30253,63.5,0.0,20.778,0.0
10600,44140,11.0,0.0,3.708,0.0
10600,47289,63.5,0.0,20.778,0.0
10600,49903,55.5,0.0,18.16,0.0
10600,50583,63.5,0.0,20.778,0.0
10600,59197,63.5,0.0,20.778,0.0
10700,30253,63.5,0.0,20.778,0.0
10700,44140,11.0,0.0,3.708,0.0
10700,47289,63.5,0.0,20.778,0.0
10700,49903,55.5,0.0,18.16,0.0
10700,50583,63.5,0.0,20.778,0.0
10700,59197,63.5,0.0,20.778,0.0
10800,30253,63.5,0.0,20.778,0.0
10800,44140,11.0,0.0,3.708,0.0
10800,47289,63.5,0.0,20.778,0.0
10800,49903,55.5,0.0,18.16,0.0
10800,50583,63.5,0.0,20.778,0.0
10800,59197,63.5,0.0,20.778,0.0
10900,30253,63.5,0.0,20.778,0.0
10900,44140,11.0,0.0,3.708,0.0
10900,47289,63.5,0.0,20.778,0.0
10900,49903,55.5,0.0,18.16,0.0
10900,50583,63.5,0.0,20.778,0.0
10900,59197,63.5,0.0,20.778,0.0
11000,30253,63.5,0.0,20.778,0.0
11000,44140,11.0,0.0,3.708,0.0
11000,47289,63.5,0.0,20.778,0.0
11000,49903,55.5,0.0,18.16,0.0
11000,50583,63.5,0.0,20.778,0.0
11000,59197,63.5,0.0,20.778,0.0
11100,30253,63.5,0.0,20.778,0.0
11100,44140,11.0,0.0,3.708,0.0
11100,47289,63.5,0.0,20.778,0.0
11100,49903,55.5,0.0,18.16,0.0
11100,50583,63.5,0.0,20.778,0.0
11100,59197,63.5,0.0,20.778,0.0
11200,30253,63.5,0.0,20.778,0.0
11200,44140,11.0,0.0,3.708,0.0
11200,47289,63.5,0.0,20.778,0.0
11200,49903,55.5,0.0,18.16,0.0
11200,50583,63.5,0.0,20.778,0.0
11200,59197,63.5,0.0,20.778,0.0
11300,30253,63.5,0.0,20.778,0.0
11300,44140,11.0,0.0,3.708,0.0
11300,47289,63.5,0.0,20.778,0.0
11300,49903,55.5,0.0,18.16,0.0
11300,50583,63.5,0.0,20.778,0.0
11300,59197,63.5,0.0,20.778,0.0
11400,30253,63.5,0.0,20.778,0.0
11400,44140,11.0,0.0,3.708,0.0
11400,47289,63.5,0.0,20.778,0.0
11400,49903,55.5,0.0,18.16,0.0
11400,50583,63.5,0.0,20.778,0.0
11400,59197,63.5,0.0,20.778,0.0
11500,30253,63.5,0.0,20.778,0.0
11500,44140,11.0,0.0,3.708,0.0
11500,47289,63.5,0.0,20.778,0.0
11500,49903,55.5,0.0,18.16,0.0
11500,50583,63.5,0.0,20.778,0.0
11500,59197,63.5,0.0,20.778,0.0
11600,30253,63.5,0.0,20.778,0.0
11600,44140,11.0,0.0,3.7080000000000006,0.0
11600,47289,63.5,0.0,20.778,0.0
11600,49903,55.5,0.0,18.16,0.0
11600,50583,63.5,0.0,20.778,0.0
11600,59197,63.5,0.0,20.778,0.0
11700,30253,63.5,0.0,20.778,0.0
11700,44140,11.0,0.0,3.708,0.0
11700,47289,63.5,0.0,20.778,0.0
11700,49903,55.5,0.0,18.16,0.0
11700,50583,63.5,0.0,20.778,0.0
11700,59197,63.5,0.0,20.778,0.0
11800,30253,63.5,0.0,20.778,0.0
11800,44140,11.0,0.0,3.708,0.0
11800,47289,63.5,0.0,20.778,0.0
11800,49903,55.5,0.0,18.16,0.0
11800,50583,63.5,0.0,20.778,0.0
11800,59197,63.5,0.0,20.778,0.0
11900,30253,63.5,0.0,20.778,0.0
11900,44140,11.0,0.0,3.708,0.0
11900,47289,63.5,0.0,20.778,0.0
11900,49903,55.5,0.0,18.16,0.0
11900,50583,63.5,0.0,20.778,0.0
11900,59197,63.5,0.0,20.778,0.0
12000,30253,63.5,0.0,20.778,0.0
12000,44140,11.0,0.0,3.7080000000000006,0.0
12000,47289,63.5,0.0,20.778,0.0
12000,49903,55.5,0.0,18.16,0.0
12000,50583,63.5,0.0,20.778,0.0
12000,59197,63.5,0.0,20.778,0.0
12100,30253,63.5,0.0,20.778,0.0
12100,44140,11.0,0.0,3.708,0.0
12100,47289,63.5,0.0,20.778,0.0
12100,49903,55.5,0.0,18.16,0.0
12100,50583,63.5,0.0,20.778,0.0
12100,59197,63.5,0.0,20.778,0.0
12200,30253,63.5,0.0,20.778,0.0
12200,44140,11.0,0.0,3.708,0.0
12200,47289,63.5,0.0,20.778,0.0
12200,49903,55.5,0.0,18.16,0.0
12200,50583,63.5,0.0,20.778,0.0
12200,59197,63.5,0.0,20.778,0.0
12300,30253,63.5,0.0,20.778,0.0
12300,44140,11.0,0.0,3.708,0.0
12300,47289,63.5,0.0,20.778,0.0
12300,49903,55.5,0.0,18.16,0.0
12300,50583,63.5,0.0,20.778,0.0
12300,59197,63.5,0.0,20.778,0.0
12400,30253,63.5,0.0,20.778,0.0
12400,44140,11.0,0.0,3.708,0.0
12400,47289,63.5,0.0,20.778,0.0
12400,49903,55.5,0.0,18.16,0.0
12400,50583,63.5,0.0,20.778,0.0
12400,59197,63.5,0.0,20.778,0.0
12500,30253,63.5,0.0,20.778,0.0
12500,44140,11.0,0.0,3.708,0.0
12500,47289,63.5,0.0,20.778,0.0
12500,49903,55.5,0.0,18.16,0.0
12500,50583,63.5,0.0,20.778,0.0
12500,59197,63.5,0.0,20.778,0.0
12600,30253,63.5,0.0,20.778,0.0
12600,44140,11.0,0.0,3.7079999999999997,0.0
12600,47289,63.5,0.0,20.778,0.0
12600,49903,55.5,0.0,18.16,0.0
12600,50583,63.5,0.0,20.778,0.0
12600,59197,63.5,0.0,20.778,0.0
12700,30253,63.5,0.0,20.778,0.0
12700,44140,11.0,0.0,3.708,0.0
12700,47289,63.5,0.0,20.778,0.0
12700,49903,55.5,0.0,18.16,0.0
12700,50583,63.5,0.0,20.778,0.0
12700,59197,63.5,0.0,20.778,0.0
12800,30253,63.5,0.0,20.778,0.0
12800,44140,11.0,0.0,3.7079999999999997,0.0
12800,47289,63.5,0.0,20.778,0.0
12800,49903,55.5,0.0,18.16,0.0
12800,50583,63.5,0.0,20.778,0.0
12800,59197,63.5,0.0,20.778,0.0
12900,30253,63.5,0.0,20.778,0.0
12900,44140,11.0,0.0,3.708,0.0
12900,47289,63.5,0.0,20.778,0.0
12900,49903,55.5,0.0,18.16,0.0
12900,50583,63.5,0.0,20.778,0.0
12900,59197,63.5,0.0,20.778,0.0
13000,30253,63.5,0.0,20.778,0.0
13000,44140,11.0,0.0,3.708,0.0
13000,47289,63.5,0.0,20.778,0.0
13000,49903,55.5,0.0,18.16,0.0
13000,50583,63.5,0.0,20.778,0.0
13000,59197,63.5,0.0,20.778,0.0
13100,30253,63.5,0.0,20.778,0.0
13100,44140,11.0,0.0,3.708,0.0
13100,47289,63.5,0.0,20.778,0.0
13100,49903,55.5,0.0,18.16,0.0
13100,50583,63.5,0.0,20.778,0.0
13100,59197,63.5,0.0,20.778,0.0
13200,30253,63.5,0.0,20.778,0.0
13200,44140,11.0,0.0,3.7079999999999997,0.0
13200,47289,63.5,0.0,20.778,0.0
13200,49903,55.5,0.0,18.16,0.0
13200,50583,63.5,0.0,20.778,0.0
13200,59197,63.5,0.0,20.778,0.0
13300,30253,63.5,0.0,20.778,0.0
13300,44140,11.0,0.0,3.708,0.0
13300,47289,63.5,0.0,20.778,0.0
13300,49903,55.5,0.0,18.16,0.0
13300,50583,63.5,0.0,20.778,0.0
13300,59197,63.5,0.0,20.778,0.0
13400,30253,63.5,0.0,20.778,0.0
13400,44140,11.0,0.0,3.708,0.0
13400,47289,63.5,0.0,20.778,0.0
13400,49903,55.5,0.0,18.16,0.0
13400,50583,63.5,0.0,20.778,0.0
13400,59197,63.5,0.0,20.778,0.0
13500,30253,63.5,0.0,20.778,0.0
13500,44140,11.0,0.0,3.708,0.0
13500,47289,63.5,0.0,20.778,0.0
13500,49903,55.5,0.0,18.16,0.0
13500,50583,63.5,0.0,20.778,0.0
13500,59197,63.5,0.0,20.778,0.0
13600,30253,63.5,0.0,20.778,0.0
13600,44140,11.0,0.0,3.7079999999999997,0.0
13600,47289,63.5,0.0,20.778,0.0
13600,49903,55.5,0.0,18.16,0.0
13600,50583,63.5,0.0,20.778,0.0
13600,59197,63.5,0.0,20.778,0.0
13700,30253,63.5,0.0,20.778,0.0
13700,44140,11.0,0.0,3.708,0.0
13700,47289,63.5,0.0,20.778,0.0
13700,49903,55.5,0.0,18.16,0.0
13700,50583,63.5,0.0,20.778,0.0
13700,59197,63.5,0.0,20.778,0.0
13800,30253,63.5,0.0,20.778,0.0
13800,44140,11.0,0.0,3.708,0.0
13800,47289,63.5,0.0,20.778,0.0
13800,49903,55.5,0.0,18.16,0.0
13800,50583,63.5,0.0,20.778,0.0
13800,59197,63.5,0.0,20.778,0.0
13900,30253,63.5,0.0,20.778,0.0
13900,44140,11.0,0.0,3.708,0.0
13900,47289,63.5,0.0,20.778,0.0
13900,49903,55.5,0.0,18.16,0.0
13900,50583,63.5,0.0,20.778,0.0
13900,59197,63.5,0.0,20.778,0.0
14000,30253,63.5,0.0,20.778,0.0
14000,44140,11.0,0.0,3.708,0.0
14000,47289,63.5,0.0,20.778,0.0
14000,49903,55.5,0.0,18.16,0.0
14000,50583,63.5,0.0,20.778,0.0
14000,59197,63.5,0.0,20.778,0.0
14100,30253,63.5,0.0,20.778,0.0
14100,44140,11.0,0.0,3.708,0.0
14100,47289,63.5,0.0,20.778,0.0
14100,49903,55.5,0.0,18.16,0.0
14100,50583,63.5,0.0,20.778,0.0
14100,59197,63.5,0.0,20.778,0.0
14200,30253,63.5,0.0,20.778,0.0
14200,44140,11.0,0.0,3.708,0.0
14200,47289,63.5,0.0,20.778,0.0
14200,49903,55.5,0.0,18.16,0.0
14200,50583,63.5,0.0,20.778,0.0
14200,59197,63.5,0.0,20.778,0.0
14300,30253,63.5,0.0,20.778,0.0
14300,44140,11.0,0.0,3.708,0.0
14300,47289,63.5,0.0,20.778,0.0
14300,49903,55.5,0.0,18.16,0.0
14300,50583,63.5,0.0,20.778,0.0
14300,59197,63.5,0.0,20.778,0.0
14400,30253,63.5,0.0,20.778,0.0
14400,44140,11.0,0.0,3.7079999999999997,0.0
14400,47289,63.5,0.0,20.778,0.0
14400,49903,55.5,0.0,18.16,0.0
14400,50583,63.5,0.0,20.778,0.0
14400,59197,63.5,0.0,20.778,0.0
14500,30253,63.5,0.0,20.778,0.0
14500,44140,11.0,0.0,3.708,0.0
14500,47289,63.5,0.0,20.778,0.0
14500,49903,55.5,0.0,18.16,0.0
14500,50583,63.5,0.0,20.778,0.0
14500,59197,63.5,0.0,20.778,0.0
14600,30253,63.5,0.0,20.778,0.0
14600,44140,11.0,0.0,3.708,0.0
14600,47289,63.5,0.0,20.778,0.0
14600,49903,55.5,0.0,18.16,0.0
14600,50583,63.5,0.0,20.778,0.0
14600,59197,63.5,0.0,20.778,0.0
14700,30253,63.5,0.0,20.778,0.0
14700,44140,11.0,0.0,3.708,0.0
14700,47289,63.5,0.0,20.778,0.0
14700,49903,55.5,0.0,18.16,0.0
14700,50583,63.5,0.0,20.778,0.0
14700,59197,63.5,0.0,20.778,0.0
14800,30253,63.5,0.0,20.778,0.0
14800,44140,11.0,0.0,3.708,0.0
14800,47289,63.5,0.0,20.778,0.0
14800,49903,55.5,0.0,18.16,0.0
14800,50583,63.5,0.0,20.778,0.0
14800,59197,63.5,0.0,20.778,0.0
14900,30253,63.5,0.0,20.778,0.0
14900,44140,11.0,0.0,3.708,0.0
14900,47289,63.5,0.0,20.778,0.0
14900,49903,55.5,0.0,18.16,0.0
14900,50583,63.5,0.0,20.778,0.0
14900,59197,63.5,0.0,20.778,0.0
15000,30253,63.5,0.0,20.778,0.0
15000,44140,11.0,0.0,3.708,0.0
15000,47289,63.5,0.0,20.778,0.0
15000,49903,55.5,0.0,18.16,0.0
15000,50583,63.5,0.0,20.778,0.0
15000,59197,63.5,0.0,20.778,0.0
15100,30253,63.5,0.0,20.778,0.0
15100,44140,11.0,0.0,3.708,0.0
15100,47289,63.5,0.0,20.778,0.0
15100,49903,55.5,0.0,18.16,0.0
15100,50583,63.5,0.0,20.778,0.0
15100,59197,63.5,0.0,20.778,0.0
15200,30253,63.5,0.0,20.778,0.0
15200,44140,11.0,0.0,3.7080000000000006,0.0
15200,47289,63.5,0.0,20.778,0.0
15200,49903,55.5,0.0,18.16,0.0
15200,50583,63.5,0.0,20.778,0.0
15200,59197,63.5,0.0,20.778,0.0
15300,30253,63.5,0.0,20.778,0.0
15300,44140,11.0,0.0,3.708,0.0
15300,47289,63.5,0.0,20.778,0.0
15300,49903,55.5,0.0,18.16,0.0
15300,50583,63.5,0.0,20.778,0.0
15300,59197,63.5,0.0,20.778,0.0
15400,30253,63.5,0.0,20.778,0.0
15400,44140,11.0,0.0,3.7080000000000006,0.0
15400,47289,63.5,0.0,20.778,0.0
15400,49903,55.5,0.0,18.16,0.0
15400,50583,63.5,0.0,20.778,0.0
15400,59197,63.5,0.0,20.778,0.0
15500,30253,63.5,0.0,20.778,0.0
15500,44140,11.0,0.0,3.708,0.0
15500,47289,63.5,0.0,20.778,0.0
15500,49903,55.5,0.0,18.16,0.0
15500,50583,63.5,0.0,20.778,0.0
15500,59197,63.5,0.0,20.778,0.0
15600,30253,63.5,0.0,20.778,0.0
15600,44140,11.0,0.0,3.7079999999999997,0.0
15600,47289,63.5,0.0,20.778,0.0
15600,49903,55.5,0.0,18.16,0.0
15600,50583,63.5,0.0,20.778,0.0
15600,59197,63.5,0.0,20.778,0.0
15700,30253,63.5,0.0,20.778,0.0
15700,44140,11.0,0.0,3.708,0.0
15700,47289,63.5,0.0,20.778,0.0
15700,49903,55.5,0.0,18.16,0.0
15700,50583,63.5,0.0,20.778,0.0
15700,59197,63.5,0.0,20.778,0.0
15800,30253,63.5,0.0,20.778,0.0
15800,44140,11.0,0.0,3.708,0.0
15800,47289,63.5,0.0,20.778,0.0
15800,49903,55.5,0.0,18.16,0.0
15800,50583,63.5,0.0,20.778,0.0
15800,59197,63.5,0.0,20.778,0.0
15900,30253,63.5,0.0,20.778,0.0
15900,44140,11.0,0.0,3.708,0.0
15900,47289,63.5,0.0,20.778,0.0
15900,49903,55.5,0.0,18.16,0.0
15900,50583,63.5,0.0,20.778,0.0
15900,59197,63.5,0.0,20.778,0.0
16000,30253,63.5,0.0,20.778,0.0
16000,44140,11.0,0.0,3.7079999999999997,0.0
16000,47289,63.5,0.0,20.778,0.0
16000,49903,55.5,0.0,18.16,0.0
16000,50583,63.5,0.0,20.778,0.0
16000,59197,63.5,0.0,20.778,0.0
16100,30253,63.5,0.0,20.778,0.0
16100,44140,11.0,0.0,3.708,0.0
16100,47289,63.5,0.0,20.778,0.0
16100,49903,55.5,0.0,18.16,0.0
16100,50583,63.5,0.0,20.778,0.0
16100,59197,63.5,0.0,20.778,0.0
16200,30253,63.5,0.0,20.778,0.0
16200,44140,11.0,0.0,3.7080000000000006,0.0
16200,47289,63.5,0.0,20.778,0.0
16200,49903,55.5,0.0,18.16,0.0
16200,50583,63.5,0.0,20.778,0.0
16200,59197,63.5,0.0,20.778,0.0
16300,30253,63.5,0.0,20.778,0.0
16300,44140,11.0,0.0,3.708,0.0
16300,47289,63.5,0.0,20.778,0.0
16300,49903,55.5,0.0,18.16,0.0
16300,50583,63.5,0.0,20.778,0.0
16300,59197,63.5,0.0,20.778,0.0
16400,30253,63.5,0.0,20.778,0.0
16400,44140,11.0,0.0,3.708,0.0
16400,47289,63.5,0.0,20.778,0.0
16400,49903,55.5,0.0,18.16,0.0
16400,50583,63.5,0.0,20.778,0.0
16400,59197,63.5,0.0,20.778,0.0
16500,30253,63.5,0.0,20.778,0.0
16500,44140,11.0,0.0,3.708,0.0
16500,47289,63.5,0.0,20.778,0.0
16500,49903,55.5,0.0,18.16,0.0
16500,50583,63.5,0.0,20.778,0.0
16500,59197,63.5,0.0,20.778,0.0
16600,30253,63.5,0.0,20.778,0.0
16600,44140,11.0,0.0,3.708,0.0
16600,47289,63.5,0.0,20.778,0.0
16600,49903,55.5,0.0,18.16,0.0
16600,50583,63.5,0.0,20.778,0.0
16600,59197,63.5,0.0,20.778,0.0
16700,30253,63.5,0.0,20.778,0.0
16700,44140,11.0,0.0,3.708,0.0
16700,47289,63.5,0.0,20.778,0.0
16700,49903,55.5,0.0,18.16,0.0
16700,50583,63.5,0.0,20.778,0.0
16700,59197,63.5,0.0,20.778,0.0
16800,30253,63.5,0.0,20.778,0.0
16800,44140,11.0,0.0,3.708,0.0
16800,47289,63.5,0.0,20.778,0.0
16800,49903,55.5,0.0,18.16,0.0
16800,50583,63.5,0.0,20.778,0.0
16800,59197,63.5,0.0,20.778,0.0
16900,30253,63.5,0.0,20.778,0.0
16900,44140,11.0,0.0,3.708,0.0
16900,47289,63.5,0.0,20.778,0.0
16900,49903,55.5,0.0,18.16,0.0
16900,50583,63.5,0.0,20.778,0.0
16900,59197,63.5,0.0,20.778,0.0
17000,30253,63.5,0.0,20.778,0.0
17000,44140,11.0,0.0,3.708,0.0
17000,47289,63.5,0.0,20.778,0.0
17000,49903,55.5,0.0,18.16,0.0
17000,50583,63.5,0.0,20.778,0.0
17000,59197,63.5,0.0,20.778,0.0
17100,30253,63.5,0.0,20.778,0.0
17100,44140,11.0,0.0,3.708,0.0
17100,47289,63.5,0.0,20.778,0.0
17100,49903,55.5,0.0,18.16,0.0
17100,50583,63.5,0.0,20.778,0.0
17100,59197,63.5,0.0,20.778,0.0
17200,30253,63.5,0.0,20.778,0.0
17200,44140,11.0,0.0,3.708,0.0
17200,47289,63.5,0.0,20.778,0.0
17200,49903,55.5,0.0,18.16,0.0
17200,50583,63.5,0.0,20.778,0.0
17200,59197,63.5,0.0,20.778,0.0
17300,30253,63.5,0.0,20.778,0.0
17300,44140,11.0,0.0,3.708,0.0
17300,47289,63.5,0.0,20.778,0.0
17300,49903,55.5,0.0,18.16,0.0
17300,50583,63.5,0.0,20.778,0.0
17300,59197,63.5,0.0,20.778,0.0
17400,30253,63.5,0.0,20.778,0.0
17400,44140,11.0,0.0,3.708,0.0
17400,47289,63.5,0.0,20.778,0.0
17400,49903,55.5,0.0,18.16,0.0
17400,50583,63.5,0.0,20.778,0.0
17400,59197,63.5,0.0,20.778,0.0
17500,30253,63.5,0.0,20.778,0.0
17500,44140,11.0,0.0,3.708,0.0
17500,47289,63.5,0.0,20.778,0.0
17500,49903,55.5,0.0,18.16,0.0
17500,50583,63.5,0.0,20.778,0.0
17500,59197,63.5,0.0,20.778,0.0
17600,30253,63.5,0.0,20.778,0.0
17600,44140,11.0,0.0,3.708,0.0
17600,47289,63.5,0.0,20.778,0.0
17600,49903,55.5,0.0,18.16,0.0
17600,50583,63.5,0.0,20.778,0.0
17600,59197,63.5,0.0,20.778,0.0
17700,30253,63.5,0.0,20.778,0.0
17700,44140,11.0,0.0,3.708,0.0
17700,47289,63.5,0.0,20.778,0.0
17700,49903,55.5,0.0,18.16,0.0
17700,50583,63.5,0.0,20.778,0.0
17700,59197,63.5,0.0,20.778,0.0
17800,30253,63.5,0.0,20.778,0.0
17800,44140,11.0,0.0,3.708,0.0
17800,47289,63.5,0.0,20.778,0.0
17800,49903,55.5,0.0,18.16,0.0
17800,50583,63.5,0.0,20.778,0.0
17800,59197,63.5,0.0,20.778,0.0
17900,30253,63.5,0.0,20.778,0.0
17900,44140,11.0,0.0,3.708,0.0
17900,47289,63.5,0.0,20.778,0.0
17900,49903,55.5,0.0,18.16,0.0
17900,50583,63.5,0.0,20.778,0.0
17900,59197,63.5,0.0,20.778,0.0
18000,30253,63.5,0.0,20.778,0.0
18000,44140,11.0,0.0,3.7079999999999997,0.0
18000,47289,63.5,0.0,20.778,0.0
18000,49903,55.5,0.0,18.16,0.0
18000,50583,63.5,0.0,20.778,0.0
18000,59197,63.5,0.0,20.778,0.0
18100,30253,63.5,0.0,20.778,0.0
18100,44140,11.0,0.0,3.708,0.0
18100,47289,63.5,0.0,20.778,0.0
18100,49903,55.5,0.0,18.16,0.0
18100,50583,63.5,0.0,20.778,0.0
18100,59197,63.5,0.0,20.778,0.0
18200,30253,63.5,0.0,20.778,0.0
18200,44140,11.0,0.0,3.708,0.0
18200,47289,63.5,0.0,20.778,0.0
18200,49903,55.5,0.0,18.16,0.0
18200,50583,63.5,0.0,20.778,0.0
18200,59197,63.5,0.0,20.778,0.0
18300,30253,63.5,0.0,20.778,0.0
18300,44140,11.0,0.0,3.708,0.0
18300,47289,63.5,0.0,20.778,0.0
18300,49903,55.5,0.0,18.16,0.0
18300,50583,63.5,0.0,20.778,0.0
18300,59197,63.5,0.0,20.778,0.0
18400,30253,63.5,0.0,20.778,0.0
18400,44140,11.0,0.0,3.708,0.0
18400,47289,63.5,0.0,20.778,0.0
18400,49903,55.5,0.0,18.16,0.0
18400,50583,63.5,0.0,20.778,0.0
18400,59197,63.5,0.0,20.778,0.0
18500,30253,63.5,0.0,20.778,0.0
18500,44140,11.0,0.0,3.708,0.0
18500,47289,63.5,0.0,20.778,0.0
18500,49903,55.5,0.0,18.16,0.0
18500,50583,63.5,0.0,20.778,0.0
18500,59197,63.5,0.0,20.778,0.0
18600,30253,63.5,0.0,20.778,0.0
18600,44140,11.0,0.0,3.708,0.0
18600,47289,63.5,0.0,20.778,0.0
18600,49903,55.5,0.0,18.16,0.0
18600,50583,63.5,0.0,20.778,0.0
18600,59197,63.5,0.0,20.778,0.0
18700,30253,63.5,0.0,20.778,0.0
18700,44140,11.0,0.0,3.708,0.0
18700,47289,63.5,0.0,20.778,0.0
18700,49903,55.5,0.0,18.16,0.0
18700,50583,63.5,0.0,20.778,0.0
18700,59197,63.5,0.0,20.778,0.0
18800,30253,63.5,0.0,20.778,0.0
18800,44140,11.0,0.0,3.708,0.0
18800,47289,63.5,0.0,20.778,0.0
18800,49903,55.5,0.0,18.16,0.0
18800,50583,63.5,0.0,20.778,0.0
18800,59197,63.5,0.0,20.778,0.0
18900,30253,63.5,0.0,20.778,0.0
18900,44140,11.0,0.0,3.708,0.0
18900,47289,63.5,0.0,20.778,0.0
18900,49903,55.5,0.0,18.16,0.0
18900,50583,63.5,0.0,20.778,0.0
18900,59197,63.5,0.0,20.778,0.0
19000,30253,63.5,0.0,20.778,0.0
19000,44140,11.0,0.0,3.708,0.0
19000,47289,63.5,0.0,20.778,0.0
19000,49903,55.5,0.0,18.16,0.0
19000,50583,63.5,0.0,20.778,0.0
19000,59197,63.5,0.0,20.778,0.0
19100,30253,63.5,0.0,20.778,0.0
19100,44140,11.0,0.0,3.708,0.0
19100,47289,63.5,0.0,20.778,0.0
19100,49903,55.5,0.0,18.16,0.0
19100,50583,63.5,0.0,20.778,0.0
19100,59197,63.5,0.0,20.778,0.0
19200,30253,63.5,0.0,20.778,0.0
19200,44140,11.0,0.0,3.7080000000000006,0.0
19200,47289,63.5,0.0,20.778,0.0
19200,49903,55.5,0.0,18.16,0.0
19200,50583,63.5,0.0,20.778,0.0
19200,59197,63.5,0.0,20.778,0.0
19300,30253,63.5,0.0,20.778,0.0
19300,44140,11.0,0.0,3.708,0.0
19300,47289,63.5,0.0,20.778,0.0
19300,49903,55.5,0.0,18.16,0.0
19300,50583,63.5,0.0,20.778,0.0
19300,59197,63.5,0.0,20.778,0.0
19400,30253,63.5,0.0,20.778,0.0
19400,44140,11.0,0.0,3.708,0.0
19400,47289,63.5,0.0,20.778,0.0
19400,49903,55.5,0.0,18.16,0.0
19400,50583,63.5,0.0,20.778,0.0
19400,59197,63.5,0.0,20.778,0.0
19500,30253,63.5,0.0,20.778,0.0
19500,44140,11.0,0.0,3.708,0.0
19500,47289,63.5,0.0,20.778,0.0
19500,49903,55.5,0.0,18.16,0.0
19500,50583,63.5,0.0,20.778,0.0
19500,59197,63.5,0.0,20.778,0.0
19600,30253,63.5,0.0,20.778,0.0
19600,44140,11.0,0.0,3.7080000000000006,0.0
19600,47289,63.5,0.0,20.778,0.0
19600,49903,55.5,0.0,18.16,0.0
19600,50583,63.5,0.0,20.778,0.0
19600,59197,63.5,0.0,20.778,0.0
19700,30253,63.5,0.0,20.778,0.0
19700,44140,11.0,0.0,3.708,0.0
19700,47289,63.5,0.0,20.778,0.0
19700,49903,55.5,0.0,18.16,0.0
19700,50583,63.5,0.0,20.778,0.0
19700,59197,63.5,0.0,20.778,0.0
19800,30253,63.5,0.0,20.778,0.0
19800,44140,11.0,0.0,3.708,0.0
19800,47289,63.5,0.0,20.778,0.0
19800,49903,55.5,0.0,18.16,0.0
19800,50583,63.5,0.0,20.778,0.0
19800,59197,63.5,0.0,20.778,0.0
19900,30253,63.5,0.0,20.778,0.0
19900,44140,11.0,0.0,3.708,0.0
19900,47289,63.5,0.0,20.778,0.0
19900,49903,55.5,0.0,18.16,0.0
19900,50583,63.5,0.0,20.778,0.0
19900,59197,63.5,0.0,20.778,0.0
20000,30253,63.5,0.0,20.778,0.0
20000,44140,11.0,0.0,3.708,0.0
20000,47289,63.5,0.0,20.778,0.0
20000,49903,55.5,0.0,18.16,0.0
20000,50583,63.5,0.0,20.778,0.0
20000,59197,63.5,0.0,20.778,0.0
20100,30253,63.5,0.0,20.778,0.0
20100,44140,11.0,0.0,3.708,0.0
20100,47289,63.5,0.0,20.778,0.0
20100,49903,55.5,0.0,18.16,0.0
20100,50583,63.5,0.0,20.778,0.0
20100,59197,63.5,0.0,20.778,0.0
20200,30253,63.5,0.0,20.778,0.0
20200,44140,11.0,0.0,3.7080000000000006,0.0
20200,47289,63.5,0.0,20.778,0.0
20200,49903,55.5,0.0,18.16,0.0
20200,50583,63.5,0.0,20.778,0.0
20200,59197,63.5,0.0,20.778,0.0
20300,30253,63.5,0.0,20.778,0.0
20300,44140,11.0,0.0,3.708,0.0
20300,47289,63.5,0.0,20.778,0.0
20300,49903,55.5,0.0,18.16,0.0
20300,50583,63.5,0.0,20.778,0.0
20300,59197,63.5,0.0,20.778,0.0
20400,30253,63.5,0.0,20.778,0.0
20400,44140,11.0,0.0,3.7080000000000006,0.0
20400,47289,63.5,0.0,20.778,0.0
20400,49903,55.5,0.0,18.16,0.0
20400,50583,63.5,0.0,20.778,0.0
20400,59197,63.5,0.0,20.778,0.0
20500,30253,63.5,0.0,20.778,0.0
20500,44140,11.0,0.0,3.708,0.0
20500,47289,63.5,0.0,20.778,0.0
20500,49903,55.5,0.0,18.16,0.0
20500,50583,63.5,0.0,20.778,0.0
20500,59197,63.5,0.0,20.778,0.0
20600,30253,63.5,0.0,20.778,0.0
20600,44140,11.0,0.0,3.7079999999999997,0.0
20600,47289,63.5,0.0,20.778,0.0
20600,49903,55.5,0.0,18.16,0.0
20600,50583,63.5,0.0,20.778,0.0
20600,59197,63.5,0.0,20.778,0.0
20700,30253,63.5,0.0,20.778,0.0
20700,44140,11.0,0.0,3.708,0.0
20700,47289,63.5,0.0,20.778,0.0
20700,49903,55.5,0.0,18.16,0.0
20700,50583,63.5,0.0,20.778,0.0
20700,59197,63.5,0.0,20.778,0.0
20800,30253,63.5,0.0,20.778,0.0
20800,44140,11.0,0.0,3.708,0.0
20800,47289,63.5,0.0,20.778,0.0
20800,49903,55.5,0.0,18.16,0.0
20800,50583,63.5,0.0,20.778,0.0
20800,59197,63.5,0.0,20.778,0.0
20900,30253,63.5,0.0,20.778,0.0
20900,44140,11.0,0.0,3.708,0.0
20900,47289,63.5,0.0,20.778,0.0
20900,49903,55.5,0.0,18.16,0.0
