Time (ms),Throughput (Mbps),UE,Scenario,Num_UEs,Repetition
510,0.22845,7,cf,10,3
510,0.22845,10,cf,10,3
520,0.41878,1,cf,10,3
520,0.2393,2,cf,10,3
520,0.29913,6,cf,10,3
520,0.17948,7,cf,10,3
520,0.11965,10,cf,10,3
530,0.22813,1,cf,10,3
530,0.1711,2,cf,10,3
530,0.22813,6,cf,10,3
530,0.22813,7,cf,10,3
530,0.22813,10,cf,10,3
540,0.22871,1,cf,10,3
540,0.34306,2,cf,10,3
540,0.17153,6,cf,10,3
540,0.17153,7,cf,10,3
540,0.28588,10,cf,10,3
550,0.22843,1,cf,10,3
550,0.28554,2,cf,10,3
550,0.11422,6,cf,10,3
550,0.45687,7,cf,10,3
550,0.28554,10,cf,10,3
560,0.4193,1,cf,10,3
560,0.2396,2,cf,10,3
560,0.2396,6,cf,10,3
560,0.2396,7,cf,10,3
560,0.2995,10,cf,10,3
570,0.35907,1,cf,10,3
570,0.23938,2,cf,10,3
570,0.17953,6,cf,10,3
570,0.23938,7,cf,10,3
570,0.17953,10,cf,10,3
580,0.17099,1,cf,10,3
580,0.34198,2,cf,10,3
580,0.34198,6,cf,10,3
580,0.22799,7,cf,10,3
580,0.34198,10,cf,10,3
590,0.28563,1,cf,10,3
590,0.22851,2,cf,10,3
590,0.17138,6,cf,10,3
590,0.39989,7,cf,10,3
590,0.39989,10,cf,10,3
600,0.45661,1,cf,10,3
600,0.34246,2,cf,10,3
600,0.22831,6,cf,10,3
600,0.28538,7,cf,10,3
600,0.22831,10,cf,10,3
610,0.11441,1,cf,10,3
610,0.28601,2,cf,10,3
610,0.51482,6,cf,10,3
610,0.22881,7,cf,10,3
610,0.40042,10,cf,10,3
620,0.35922,1,cf,10,3
620,0.41909,2,cf,10,3
620,0.35922,6,cf,10,3
620,0.35922,7,cf,10,3
620,0.35922,10,cf,10,3
630,0.53894,1,cf,10,3
630,0.29941,2,cf,10,3
630,0.29941,6,cf,10,3
630,0.41917,7,cf,10,3
630,0.29941,10,cf,10,3
640,0.47915,1,cf,10,3
640,0.29947,2,cf,10,3
640,0.41926,6,cf,10,3
640,0.23958,7,cf,10,3
640,0.35936,10,cf,10,3
650,0.2395,1,cf,10,3
650,0.53888,2,cf,10,3
650,0.2395,6,cf,10,3
650,0.47901,7,cf,10,3
650,0.47901,10,cf,10,3
660,0.53888,1,cf,10,3
660,0.29938,2,cf,10,3
660,0.29938,6,cf,10,3
660,0.41913,7,cf,10,3
660,0.29938,10,cf,10,3
670,0.57083,1,cf,10,3
670,0.51375,2,cf,10,3
670,0.28541,6,cf,10,3
670,0.45666,7,cf,10,3
670,0.3425,10,cf,10,3
680,0.34313,1,cf,10,3
680,0.40031,2,cf,10,3
680,0.51469,6,cf,10,3
680,0.34313,7,cf,10,3
680,0.51469,10,cf,10,3
690,0.41806,1,cf,10,3
690,0.41806,2,cf,10,3
690,0.29862,6,cf,10,3
690,0.41806,7,cf,10,3
690,0.35834,10,cf,10,3
700,0.40041,1,cf,10,3
700,0.34321,2,cf,10,3
700,0.28601,6,cf,10,3
700,0.51482,7,cf,10,3
700,0.51482,10,cf,10,3
710,0.41918,1,cf,10,3
710,0.59883,2,cf,10,3
710,0.77848,6,cf,10,3
710,0.23953,7,cf,10,3
710,0.3593,10,cf,10,3
720,0.41935,1,cf,10,3
720,0.35944,2,cf,10,3
720,0.35944,6,cf,10,3
720,0.59907,7,cf,10,3
720,0.59907,10,cf,10,3
730,0.39962,1,cf,10,3
730,0.57089,2,cf,10,3
730,0.39962,6,cf,10,3
730,0.57089,7,cf,10,3
730,0.39962,10,cf,10,3
740,0.59802,1,cf,10,3
740,0.41862,2,cf,10,3
740,0.59802,6,cf,10,3
740,0.41862,7,cf,10,3
740,0.41862,10,cf,10,3
750,0.39996,1,cf,10,3
750,0.57137,2,cf,10,3
750,0.39996,6,cf,10,3
750,0.39996,7,cf,10,3
750,0.57137,10,cf,10,3
760,0.53906,1,cf,10,3
760,0.35938,2,cf,10,3
760,0.41927,6,cf,10,3
760,0.53906,7,cf,10,3
760,0.41927,10,cf,10,3
770,0.57175,1,cf,10,3
770,0.40022,2,cf,10,3
770,0.57175,6,cf,10,3
770,0.34305,7,cf,10,3
770,0.4574,10,cf,10,3
780,0.45644,1,cf,10,3
780,0.45644,2,cf,10,3
780,0.39938,6,cf,10,3
780,0.45644,7,cf,10,3
780,0.51349,10,cf,10,3
790,0.68419,1,cf,10,3
790,0.57016,2,cf,10,3
790,0.51315,6,cf,10,3
790,0.57016,7,cf,10,3
790,0.51315,10,cf,10,3
800,0.65864,1,cf,10,3
800,0.41913,2,cf,10,3
800,0.41913,6,cf,10,3
800,0.65864,7,cf,10,3
800,0.41913,10,cf,10,3
810,0.51416,1,cf,10,3
810,0.68554,2,cf,10,3
810,0.3999,6,cf,10,3
810,0.3999,7,cf,10,3
810,0.62841,10,cf,10,3
820,0.51332,1,cf,10,3
820,0.6274,2,cf,10,3
820,0.6274,6,cf,10,3
820,0.68443,7,cf,10,3
820,0.68443,10,cf,10,3
830,0.83615,1,cf,10,3
830,0.65697,2,cf,10,3
830,0.41807,6,cf,10,3
830,0.53752,7,cf,10,3
830,0.41807,10,cf,10,3
840,0.45754,1,cf,10,3
840,0.34315,2,cf,10,3
840,0.62911,6,cf,10,3
840,0.45754,7,cf,10,3
840,0.45754,10,cf,10,3
850,0.45656,1,cf,10,3
850,0.68484,2,cf,10,3
850,0.51363,6,cf,10,3
850,0.74191,7,cf,10,3
850,0.74191,10,cf,10,3
860,0.79794,1,cf,10,3
860,0.51296,2,cf,10,3
860,0.45597,6,cf,10,3
860,0.45597,7,cf,10,3
860,0.45597,10,cf,10,3
870,0.59882,1,cf,10,3
870,0.77847,2,cf,10,3
870,0.53894,6,cf,10,3
870,0.59882,7,cf,10,3
870,0.71859,10,cf,10,3
880,0.45813,1,cf,10,3
880,0.45813,2,cf,10,3
880,0.57266,6,cf,10,3
880,0.80172,7,cf,10,3
880,0.80172,10,cf,10,3
890,0.95598,1,cf,10,3
890,0.77673,2,cf,10,3
890,0.53774,6,cf,10,3
890,0.59749,7,cf,10,3
890,0.53774,10,cf,10,3
900,0.79958,1,cf,10,3
900,0.79958,2,cf,10,3
900,0.79958,6,cf,10,3
900,0.79958,7,cf,10,3
900,0.57113,10,cf,10,3
910,0.62751,1,cf,10,3
910,0.85569,2,cf,10,3
910,0.57046,6,cf,10,3
910,0.45637,7,cf,10,3
910,0.91274,10,cf,10,3
920,0.59844,1,cf,10,3
920,0.53859,2,cf,10,3
920,0.59844,6,cf,10,3
920,1.01734,7,cf,10,3
920,0.83781,10,cf,10,3
930,0.74314,1,cf,10,3
930,0.62881,2,cf,10,3
930,0.74314,6,cf,10,3
930,0.57164,7,cf,10,3
930,0.40015,10,cf,10,3
940,0.85596,1,cf,10,3
940,0.57064,2,cf,10,3
940,0.68477,6,cf,10,3
940,0.6277,7,cf,10,3
940,0.74183,10,cf,10,3
950,0.62766,1,cf,10,3
950,0.91297,2,cf,10,3
950,0.91297,6,cf,10,3
950,0.97003,7,cf,10,3
950,0.97003,10,cf,10,3
960,1.37627,1,cf,10,3
960,0.65821,2,cf,10,3
960,0.59838,6,cf,10,3
960,0.59838,7,cf,10,3
960,0.71805,10,cf,10,3
970,0.68708,1,cf,10,3
970,0.74434,2,cf,10,3
970,0.57257,6,cf,10,3
970,0.74434,7,cf,10,3
970,0.57257,10,cf,10,3
980,0.29894,1,cf,10,3
980,1.0164,2,cf,10,3
980,0.65767,6,cf,10,3
980,0.71746,7,cf,10,3
980,1.0164,10,cf,10,3
990,0.85621,1,cf,10,3
990,0.74205,2,cf,10,3
990,0.91329,6,cf,10,3
990,0.62789,7,cf,10,3
990,0.62789,10,cf,10,3
1000,1.07713,1,cf,10,3
1000,0.71808,2,cf,10,3
1000,0.71808,6,cf,10,3
1000,0.95745,7,cf,10,3
1000,0.71808,10,cf,10,3
1010,0.51413,1,cf,10,3
1010,0.62838,2,cf,10,3
1010,0.97113,6,cf,10,3
1010,0.6855,7,cf,10,3
1010,0.6855,10,cf,10,3
1020,0.71714,1,cf,10,3
1020,0.7769,2,cf,10,3
1020,0.65738,6,cf,10,3
1020,0.71714,7,cf,10,3
1020,1.13547,10,cf,10,3
1030,1.07842,1,cf,10,3
1030,0.77886,2,cf,10,3
1030,0.77886,6,cf,10,3
1030,0.83877,7,cf,10,3
1030,0.35947,10,cf,10,3
1040,0.74439,1,cf,10,3
1040,0.68713,2,cf,10,3
1040,0.68713,6,cf,10,3
1040,0.74439,7,cf,10,3
1040,1.0307,10,cf,10,3
1050,0.89798,1,cf,10,3
1050,0.71839,2,cf,10,3
1050,0.71839,6,cf,10,3
1050,0.77825,7,cf,10,3
1050,0.71839,10,cf,10,3
1060,0.684,1,cf,10,3
1060,0.969,2,cf,10,3
1060,0.798,6,cf,10,3
1060,1.14,7,cf,10,3
1060,1.026,10,cf,10,3
1070,1.25718,1,cf,10,3
1070,0.85717,2,cf,10,3
1070,0.97146,6,cf,10,3
1070,0.74288,7,cf,10,3
1070,0.80003,10,cf,10,3
1080,0.85676,1,cf,10,3
1080,1.19946,2,cf,10,3
1080,0.62829,6,cf,10,3
1080,0.91388,7,cf,10,3
1080,1.08523,10,cf,10,3
1090,0.89806,1,cf,10,3
1090,0.89806,2,cf,10,3
1090,1.19741,6,cf,10,3
1090,1.07767,7,cf,10,3
1090,0.95793,10,cf,10,3
1100,1.13612,1,cf,10,3
1100,1.19591,2,cf,10,3
1100,0.95673,6,cf,10,3
1100,0.95673,7,cf,10,3
1100,0.77734,10,cf,10,3
1110,1.19962,1,cf,10,3
1110,0.79974,2,cf,10,3
1110,0.79974,6,cf,10,3
1110,0.79974,7,cf,10,3
1110,1.25674,10,cf,10,3
1120,0.83784,1,cf,10,3
1120,1.19692,2,cf,10,3
1120,1.31661,6,cf,10,3
1120,0.89769,7,cf,10,3
1120,0.83784,10,cf,10,3
1130,1.01738,1,cf,10,3
1130,0.83784,2,cf,10,3
1130,0.778,6,cf,10,3
1130,1.4363,7,cf,10,3
1130,1.25676,10,cf,10,3
1140,1.20041,1,cf,10,3
1140,1.31474,2,cf,10,3
1140,1.14325,6,cf,10,3
1140,0.9146,7,cf,10,3
1140,0.85744,10,cf,10,3
1150,0.89444,1,cf,10,3
1150,0.83481,2,cf,10,3
1150,0.95406,6,cf,10,3
1150,1.31184,7,cf,10,3
1150,0.89444,10,cf,10,3
1160,0.80253,1,cf,10,3
1160,0.85985,2,cf,10,3
1160,1.14647,6,cf,10,3
1160,0.57323,7,cf,10,3
1160,0.91717,10,cf,10,3
1170,0.89868,1,cf,10,3
1170,0.9586,2,cf,10,3
1170,1.01851,6,cf,10,3
1170,1.25816,7,cf,10,3
1170,1.13833,10,cf,10,3
1180,1.318,1,cf,10,3
1180,1.25809,2,cf,10,3
1180,0.89863,6,cf,10,3
1180,0.89863,7,cf,10,3
1180,0.95854,10,cf,10,3
1190,0.80082,1,cf,10,3
1190,0.85802,2,cf,10,3
1190,1.20123,6,cf,10,3
1190,0.85802,7,cf,10,3
1190,1.25843,10,cf,10,3
1200,0.89713,1,cf,10,3
1200,1.31579,2,cf,10,3
1200,0.89713,6,cf,10,3
1200,1.37559,7,cf,10,3
1200,0.89713,10,cf,10,3
1210,1.31558,1,cf,10,3
1210,0.80079,2,cf,10,3
1210,0.85799,6,cf,10,3
1210,0.85799,7,cf,10,3
1210,1.20118,10,cf,10,3
1220,0.89516,1,cf,10,3
1220,0.89516,2,cf,10,3
1220,1.3129,6,cf,10,3
1220,1.3129,7,cf,10,3
1220,0.89516,10,cf,10,3
1230,1.19986,1,cf,10,3
1230,1.31413,2,cf,10,3
1230,0.85704,6,cf,10,3
1230,0.7999,7,cf,10,3
1230,0.85704,10,cf,10,3
1240,0.85329,1,cf,10,3
1240,1.19461,2,cf,10,3
1240,1.2515,6,cf,10,3
1240,1.30838,7,cf,10,3
1240,1.2515,10,cf,10,3
1250,1.31898,1,cf,10,3
1250,0.86021,2,cf,10,3
1250,0.80286,6,cf,10,3
1250,0.86021,7,cf,10,3
1250,1.26164,10,cf,10,3
1260,0.89631,1,cf,10,3
1260,0.89631,2,cf,10,3
1260,1.37434,6,cf,10,3
1260,1.25483,7,cf,10,3
1260,0.89631,10,cf,10,3
1270,1.2004,1,cf,10,3
1270,1.31472,2,cf,10,3
1270,0.85743,6,cf,10,3
1270,0.85743,7,cf,10,3
1270,0.80027,10,cf,10,3
1280,0.85469,1,cf,10,3
1280,0.85469,2,cf,10,3
1280,1.19657,6,cf,10,3
1280,0.85469,7,cf,10,3
1280,1.36751,10,cf,10,3
1290,0.80127,1,cf,10,3
1290,1.20191,2,cf,10,3
1290,0.85851,6,cf,10,3
1290,1.31638,7,cf,10,3
1290,0.85851,10,cf,10,3
1300,1.42972,1,cf,10,3
1300,0.89357,2,cf,10,3
1300,0.89357,6,cf,10,3
1300,0.834,7,cf,10,3
1300,1.19143,10,cf,10,3
1310,0.85822,1,cf,10,3
1310,0.85822,2,cf,10,3
1310,1.37316,6,cf,10,3
1310,1.25873,7,cf,10,3
1310,0.91544,10,cf,10,3
1320,1.20105,1,cf,10,3
1320,1.31544,2,cf,10,3
1320,0.8007,6,cf,10,3
1320,0.8579,7,cf,10,3
1320,0.8579,10,cf,10,3
1330,0.89763,1,cf,10,3
1330,0.89763,2,cf,10,3
1330,1.31652,6,cf,10,3
1330,0.83779,7,cf,10,3
1330,1.37636,10,cf,10,3
1340,0.897,1,cf,10,3
1340,1.2558,2,cf,10,3
1340,0.897,6,cf,10,3
1340,1.4352,7,cf,10,3
1340,0.8372,10,cf,10,3
1350,1.31712,1,cf,10,3
1350,0.85899,2,cf,10,3
1350,0.80172,6,cf,10,3
1350,0.85899,7,cf,10,3
1350,1.25985,10,cf,10,3
1360,0.8376,1,cf,10,3
1360,0.89743,2,cf,10,3
1360,0.89743,6,cf,10,3
1360,0.89743,7,cf,10,3
1360,0.89743,10,cf,10,3
1370,0.89877,1,cf,10,3
1370,0.89877,2,cf,10,3
1370,1.37812,6,cf,10,3
1370,1.25828,7,cf,10,3
1370,0.83885,10,cf,10,3
1380,1.31815,1,cf,10,3
1380,1.31815,2,cf,10,3
1380,0.89874,6,cf,10,3
1380,0.89874,7,cf,10,3
1380,0.89874,10,cf,10,3
1390,0.79915,1,cf,10,3
1390,0.85624,2,cf,10,3
1390,0.79915,6,cf,10,3
1390,0.85624,7,cf,10,3
1390,0.85624,10,cf,10,3
1400,0.89807,1,cf,10,3
1400,0.89807,2,cf,10,3
1400,1.31717,6,cf,10,3
1400,0.8382,7,cf,10,3
1400,1.37704,10,cf,10,3
1410,0.8564,1,cf,10,3
1410,1.19896,2,cf,10,3
1410,0.8564,6,cf,10,3
1410,1.31315,7,cf,10,3
1410,0.79931,10,cf,10,3
1420,1.31388,1,cf,10,3
1420,0.85688,2,cf,10,3
1420,0.91401,6,cf,10,3
1420,0.85688,7,cf,10,3
1420,1.25676,10,cf,10,3
1430,0.83731,1,cf,10,3
1430,1.01673,2,cf,10,3
1430,1.25597,6,cf,10,3
1430,1.25597,7,cf,10,3
1430,0.89712,10,cf,10,3
1440,1.31621,1,cf,10,3
1440,1.25638,2,cf,10,3
1440,0.89741,6,cf,10,3
1440,0.89741,7,cf,10,3
1440,1.31621,10,cf,10,3
1450,0.85681,1,cf,10,3
1450,1.19953,2,cf,10,3
1450,1.19953,6,cf,10,3
1450,1.31377,7,cf,10,3
1450,0.85681,10,cf,10,3
1460,1.19802,1,cf,10,3
1460,0.96983,2,cf,10,3
1460,0.96983,6,cf,10,3
1460,0.79868,7,cf,10,3
1460,1.25507,10,cf,10,3
1470,0.97138,1,cf,10,3
1470,0.74282,2,cf,10,3
1470,1.25708,6,cf,10,3
1470,1.25708,7,cf,10,3
1470,0.79996,10,cf,10,3
1480,0.89853,1,cf,10,3
1480,0.95843,2,cf,10,3
1480,0.89853,6,cf,10,3
1480,0.89853,7,cf,10,3
1480,0.89853,10,cf,10,3
1490,1.19728,1,cf,10,3
1490,1.2543,2,cf,10,3
1490,0.8552,6,cf,10,3
1490,0.79819,7,cf,10,3
1490,0.96923,10,cf,10,3
1500,0.85534,1,cf,10,3
1500,0.85534,2,cf,10,3
1500,0.79832,6,cf,10,3
1500,1.2545,7,cf,10,3
1500,1.2545,10,cf,10,3
1510,0.95668,1,cf,10,3
1510,1.25564,2,cf,10,3
1510,1.37522,6,cf,10,3
1510,0.89689,7,cf,10,3
1510,0.71751,10,cf,10,3
1520,1.26036,1,cf,10,3
1520,0.85934,2,cf,10,3
1520,0.85934,6,cf,10,3
1520,0.80205,7,cf,10,3
1520,1.37494,10,cf,10,3
1530,0.83815,1,cf,10,3
1530,0.89802,2,cf,10,3
1530,0.89802,6,cf,10,3
1530,0.89802,7,cf,10,3
1530,0.89802,10,cf,10,3
0,0.17128,1,cf,10,4
0,0.22837,2,cf,10,4
0,0.11418,6,cf,10,4
0,0.11418,7,cf,10,4
0,0.11418,10,cf,10,4
0,0.60234,5,cf,10,4
0,0.58415,3,cf,10,4
0,0.5895,4,cf,10,4
0,0.5895,9,cf,10,4
0,0.5895,8,cf,10,4
10,0.17095,1,cf,10,4
10,0.11397,2,cf,10,4
10,0.17095,6,cf,10,4
10,0.17095,7,cf,10,4
10,0.17095,10,cf,10,4
20,0.11395,1,cf,10,4
20,0.17093,2,cf,10,4
20,0.17093,6,cf,10,4
20,0.17093,7,cf,10,4
20,0.17093,10,cf,10,4
30,0.2288,1,cf,10,4
30,0.1716,2,cf,10,4
30,0.1716,6,cf,10,4
30,0.1144,7,cf,10,4
30,0.1716,10,cf,10,4
40,0.11962,1,cf,10,4
40,0.11962,2,cf,10,4
40,0.11962,6,cf,10,4
40,0.17943,7,cf,10,4
40,0.11962,10,cf,10,4
50,0.17143,1,cf,10,4
50,0.22857,2,cf,10,4
50,0.17143,6,cf,10,4
50,0.17143,7,cf,10,4
50,0.17143,10,cf,10,4
60,0.17967,1,cf,10,4
60,0.11978,2,cf,10,4
60,0.11978,6,cf,10,4
60,0.11978,7,cf,10,4
60,0.11978,10,cf,10,4
70,0.11971,1,cf,10,4
70,0.11971,2,cf,10,4
70,0.17956,6,cf,10,4
70,0.11971,7,cf,10,4
70,0.11971,10,cf,10,4
80,0.11408,1,cf,10,4
80,0.11408,2,cf,10,4
80,0.11408,6,cf,10,4
80,0.22815,7,cf,10,4
80,0.22815,10,cf,10,4
90,0.17141,1,cf,10,4
90,0.22855,2,cf,10,4
90,0.22855,6,cf,10,4
90,0.11427,7,cf,10,4
90,0.11427,10,cf,10,4
100,0.11436,1,cf,10,4
100,0.11436,2,cf,10,4
100,0.11436,6,cf,10,4
100,0.11436,7,cf,10,4
100,0.11436,10,cf,10,4
110,0.17923,1,cf,10,4
110,0.11948,2,cf,10,4
110,0.11948,6,cf,10,4
110,0.17923,7,cf,10,4
110,0.23897,10,cf,10,4
120,0.17084,1,cf,10,4
120,0.17084,2,cf,10,4
120,0.22779,6,cf,10,4
120,0.17084,7,cf,10,4
120,0.11389,10,cf,10,4
130,0.1716,1,cf,10,4
130,0.1716,2,cf,10,4
130,0.1144,6,cf,10,4
130,0.1716,7,cf,10,4
130,0.1716,10,cf,10,4
140,0.1142,1,cf,10,4
140,0.22841,2,cf,10,4
140,0.17131,6,cf,10,4
140,0.17131,7,cf,10,4
140,0.17131,10,cf,10,4
150,0.23968,1,cf,10,4
150,0.11984,2,cf,10,4
150,0.17976,6,cf,10,4
150,0.11984,7,cf,10,4
150,0.11984,10,cf,10,4
160,0.11395,1,cf,10,4
160,0.11395,2,cf,10,4
160,0.11395,6,cf,10,4
160,0.17093,7,cf,10,4
160,0.11395,10,cf,10,4
170,0.1796,1,cf,10,4
170,0.11973,2,cf,10,4
170,0.1796,6,cf,10,4
170,0.1796,7,cf,10,4
170,0.23946,10,cf,10,4
180,0.17165,1,cf,10,4
180,0.22887,2,cf,10,4
180,0.17165,6,cf,10,4
180,0.17165,7,cf,10,4
180,0.17165,10,cf,10,4
190,0.11976,1,cf,10,4
190,0.17965,2,cf,10,4
190,0.17965,6,cf,10,4
190,0.17965,7,cf,10,4
190,0.17965,10,cf,10,4
200,0.23937,1,cf,10,4
200,0.17952,2,cf,10,4
200,0.17952,6,cf,10,4
200,0.11968,7,cf,10,4
200,0.17952,10,cf,10,4
210,0.11425,1,cf,10,4
210,0.11425,2,cf,10,4
210,0.17138,6,cf,10,4
210,0.22851,7,cf,10,4
210,0.11425,10,cf,10,4
220,0.1716,1,cf,10,4
220,0.2288,2,cf,10,4
220,0.1144,6,cf,10,4
220,0.1144,7,cf,10,4
220,0.1716,10,cf,10,4
230,0.17938,1,cf,10,4
230,0.11959,2,cf,10,4
230,0.11959,6,cf,10,4
230,0.17938,7,cf,10,4
230,0.17938,10,cf,10,4
240,0.11968,1,cf,10,4
240,0.17953,2,cf,10,4
240,0.23937,6,cf,10,4
240,0.17953,7,cf,10,4
240,0.17953,10,cf,10,4
250,0.22836,1,cf,10,4
250,0.11418,2,cf,10,4
250,0.11418,6,cf,10,4
250,0.11418,7,cf,10,4
250,0.17127,10,cf,10,4
260,0.11982,1,cf,10,4
260,0.17972,2,cf,10,4
260,0.17972,6,cf,10,4
260,0.11982,7,cf,10,4
260,0.11982,10,cf,10,4
270,0.11438,1,cf,10,4
270,0.11438,2,cf,10,4
270,0.17157,6,cf,10,4
270,0.22876,7,cf,10,4
270,0.11438,10,cf,10,4
280,0.11969,1,cf,10,4
280,0.23937,2,cf,10,4
280,0.11969,6,cf,10,4
280,0.11969,7,cf,10,4
280,0.17953,10,cf,10,4
290,0.23921,1,cf,10,4
290,0.11961,2,cf,10,4
290,0.17941,6,cf,10,4
290,0.11961,7,cf,10,4
290,0.11961,10,cf,10,4
300,0.11419,1,cf,10,4
300,0.11419,2,cf,10,4
300,0.11419,6,cf,10,4
300,0.22838,7,cf,10,4
300,0.22838,10,cf,10,4
310,0.11403,1,cf,10,4
310,0.11403,2,cf,10,4
310,0.11403,6,cf,10,4
310,0.11403,7,cf,10,4
310,0.11403,10,cf,10,4
320,0.17145,1,cf,10,4
320,0.2286,2,cf,10,4
320,0.2286,6,cf,10,4
320,0.1143,7,cf,10,4
320,0.1143,10,cf,10,4
330,0.17098,1,cf,10,4
330,0.11398,2,cf,10,4
330,0.11398,6,cf,10,4
330,0.17098,7,cf,10,4
330,0.22797,10,cf,10,4
340,0.17975,1,cf,10,4
340,0.11983,2,cf,10,4
340,0.11983,6,cf,10,4
340,0.11983,7,cf,10,4
340,0.11983,10,cf,10,4
350,0.11438,1,cf,10,4
350,0.17157,2,cf,10,4
350,0.22876,6,cf,10,4
350,0.17157,7,cf,10,4
350,0.11438,10,cf,10,4
360,0.17936,1,cf,10,4
360,0.17936,2,cf,10,4
360,0.11957,6,cf,10,4
360,0.17936,7,cf,10,4
360,0.11957,10,cf,10,4
370,0.17128,1,cf,10,4
370,0.17128,2,cf,10,4
370,0.11419,6,cf,10,4
370,0.17128,7,cf,10,4
370,0.22838,10,cf,10,4
380,0.11982,1,cf,10,4
380,0.17973,2,cf,10,4
380,0.23965,6,cf,10,4
380,0.11982,7,cf,10,4
380,0.11982,10,cf,10,4
390,0.28525,1,cf,10,4
390,0.1141,2,cf,10,4
390,0.1141,6,cf,10,4
390,0.2282,7,cf,10,4
390,0.2282,10,cf,10,4
400,0.1712,1,cf,10,4
400,0.11413,2,cf,10,4
400,0.1712,6,cf,10,4
400,0.05707,7,cf,10,4
400,0.11413,10,cf,10,4
410,0.17961,1,cf,10,4
410,0.29936,2,cf,10,4
410,0.05987,6,cf,10,4
410,0.17961,7,cf,10,4
410,0.23948,10,cf,10,4
420,0.22878,1,cf,10,4
420,0.17159,2,cf,10,4
420,0.22878,6,cf,10,4
420,0.28598,7,cf,10,4
420,0.17159,10,cf,10,4
430,0.28433,1,cf,10,4
430,0.1706,2,cf,10,4
430,0.11373,6,cf,10,4
430,0.1706,7,cf,10,4
430,0.22747,10,cf,10,4
440,0.11447,1,cf,10,4
440,0.22895,2,cf,10,4
440,0.22895,6,cf,10,4
440,0.17171,7,cf,10,4
440,0.22895,10,cf,10,4
450,0.23883,1,cf,10,4
450,0.17912,2,cf,10,4
450,0.17912,6,cf,10,4
450,0.23883,7,cf,10,4
450,0.17912,10,cf,10,4
460,0.28623,1,cf,10,4
460,0.28623,2,cf,10,4
460,0.17174,6,cf,10,4
460,0.17174,7,cf,10,4
460,0.17174,10,cf,10,4
470,0.22815,1,cf,10,4
470,0.17111,2,cf,10,4
470,0.28519,6,cf,10,4
470,0.28519,7,cf,10,4
470,0.28519,10,cf,10,4
480,0.17114,1,cf,10,4
480,0.34229,2,cf,10,4
480,0.17114,6,cf,10,4
480,0.22819,7,cf,10,4
480,0.28524,10,cf,10,4
490,0.23951,1,cf,10,4
490,0.17963,2,cf,10,4
490,0.29938,6,cf,10,4
490,0.29938,7,cf,10,4
490,0.17963,10,cf,10,4
500,0.29958,1,cf,10,4
500,0.29958,2,cf,10,4
500,0.29958,6,cf,10,4
500,0.23967,7,cf,10,4
500,0.29958,10,cf,10,4
510,0.22845,1,cf,10,4
510,0.17134,2,cf,10,4
510,0.17134,6,cf,10,4
510,0.22845,7,cf,10,4
510,0.22845,10,cf,10,4
520,0.41878,1,cf,10,4
520,0.2393,2,cf,10,4
520,0.29913,6,cf,10,4
520,0.17948,7,cf,10,4
520,0.11965,10,cf,10,4
530,0.22813,1,cf,10,4
530,0.1711,2,cf,10,4
530,0.22813,6,cf,10,4
530,0.22813,7,cf,10,4
530,0.22813,10,cf,10,4
540,0.22871,1,cf,10,4
540,0.34306,2,cf,10,4
540,0.17153,6,cf,10,4
540,0.17153,7,cf,10,4
540,0.28588,10,cf,10,4
550,0.22843,1,cf,10,4
550,0.28554,2,cf,10,4
550,0.11422,6,cf,10,4
550,0.45687,7,cf,10,4
550,0.28554,10,cf,10,4
560,0.4193,1,cf,10,4
560,0.2396,2,cf,10,4
560,0.2396,6,cf,10,4
560,0.2396,7,cf,10,4
560,0.2995,10,cf,10,4
570,0.35907,1,cf,10,4
570,0.23938,2,cf,10,4
570,0.17953,6,cf,10,4
570,0.23938,7,cf,10,4
570,0.17953,10,cf,10,4
580,0.17099,1,cf,10,4
580,0.34198,2,cf,10,4
580,0.34198,6,cf,10,4
580,0.22799,7,cf,10,4
580,0.34198,10,cf,10,4
590,0.28563,1,cf,10,4
590,0.22851,2,cf,10,4
590,0.17138,6,cf,10,4
590,0.39989,7,cf,10,4
590,0.39989,10,cf,10,4
600,0.45661,1,cf,10,4
600,0.34246,2,cf,10,4
600,0.22831,6,cf,10,4
600,0.28538,7,cf,10,4
600,0.22831,10,cf,10,4
610,0.11441,1,cf,10,4
610,0.28601,2,cf,10,4
610,0.51482,6,cf,10,4
610,0.22881,7,cf,10,4
610,0.40042,10,cf,10,4
620,0.35922,1,cf,10,4
620,0.41909,2,cf,10,4
620,0.35922,6,cf,10,4
620,0.35922,7,cf,10,4
620,0.35922,10,cf,10,4
630,0.53894,1,cf,10,4
630,0.29941,2,cf,10,4
630,0.29941,6,cf,10,4
630,0.41917,7,cf,10,4
630,0.29941,10,cf,10,4
640,0.47915,1,cf,10,4
640,0.29947,2,cf,10,4
640,0.41926,6,cf,10,4
640,0.23958,7,cf,10,4
640,0.35936,10,cf,10,4
650,0.2395,1,cf,10,4
650,0.53888,2,cf,10,4
650,0.2395,6,cf,10,4
650,0.47901,7,cf,10,4
650,0.47901,10,cf,10,4
660,0.53888,1,cf,10,4
660,0.29938,2,cf,10,4
660,0.29938,6,cf,10,4
660,0.41913,7,cf,10,4
660,0.29938,10,cf,10,4
670,0.57083,1,cf,10,4
670,0.51375,2,cf,10,4
670,0.28541,6,cf,10,4
670,0.45666,7,cf,10,4
