Time_ms,Mean_Latency_us,Std_Latency_us
40600,71468057.25,7705.031619013643
40700,71472432.33333333,6825.98925675646
40800,71480091.0,
40900,71459884.0,11210.856648802122
41000,71454901.75,5897.198621662211
41100,71467436.66666667,9854.511832996392
41200,71475374.0,
41300,71461284.5,8491.64533526925
41400,71466008.0,
41500,71468727.0,
41600,71470802.0,
41700,71466725.66666667,8866.945434213198
41800,71474731.0,6921.027428544599
41900,71460634.6,12231.207086793089
42000,71453291.0,5220.924183832285
42100,71467050.5,8428.00572496246
42200,71466636.8,10574.98495034426
42300,71475837.0,
42400,71461663.0,8222.237651637175
42500,71466007.0,
42600,71468639.0,
42700,71469550.75,8793.306786981246
42800,71464740.0,
42900,71467188.125,12596.802796599155
43000,71454291.0,
43100,71455248.0,6765.818945256995
43200,71467228.66666667,10019.294918638789
43400,71466254.33333333,9895.432498550399
43500,71466684.0,
43600,71469079.0,
43700,71467481.5,7167.652963139329
43800,71465413.0,
43900,71479135.0,1306.73333163274
44000,71462830.16666667,11984.256129049785
44100,71454027.5,5629.626719418532
44200,71471192.66666667,9842.090038874476
44300,71463539.25,8293.116518131656
44400,71466700.0,10687.592245215945
44600,71467388.0,2112.835062185404
44700,71471659.0,0.0
44800,71463501.0,9623.723291948912
44900,71464549.0,
45000,71471583.33333333,10846.741163441953
45100,71453323.66666667,1298.4607554085437
45200,71454964.25,6310.969675889835
45300,71467395.66666667,9899.620410230853
45500,71466381.0,10333.781350502826
45600,71468885.0,
45700,71466820.0,
45800,71467920.75,7357.819757462979
45900,71464662.0,
46000,71458575.0,0.0
46100,71467629.85714285,13898.496014899241
46200,71453120.0,5762.533036781655
46300,71471969.0,8717.41171449416
46400,71462883.0,9012.566079275424
46500,71461845.5,8773.073834181496
46600,71475667.0,
46700,71467707.5,1453.1044353383552
46800,71472044.0,0.0
46900,71464188.0,9794.843132996057
47000,71464415.0,
47100,71471906.83333333,10793.470459804043
47200,71453130.66666667,3962.4457935316786
47300,71462257.0,
47400,71467374.5,9861.642312515034
47600,71461238.0,8415.984909682289
47700,71472184.5,4263.1467837736955
47800,71469749.0,3119.423504431548
47900,71463856.5,9835.14821952369
48000,71465238.0,
48200,71469658.85714285,11357.815934830453
48300,71453342.4,4025.5825416969774
48400,71469394.2,9010.435100482395
48500,71462225.0,15816.564481580695
48700,71464025.33333333,7504.30611937924
48800,71470789.5,6295.371672903832
48900,71471837.0,0.0
49000,71463793.5,9576.347137609413
49100,71465027.0,
49200,71472662.6,10612.176440296684
49300,71463335.85714285,18524.521491151685
49400,71460818.0,
49500,71470145.5,8007.27088339092
49600,71463148.5,17187.64453030141
49700,71461903.5,8805.600746116077
49800,71469934.0,
49900,71471284.25,3756.9187175145694
50000,71463986.0,8992.984043130511
50100,71465731.0,
50200,71465969.33333333,13164.16348779158
50300,71461460.0,13452.203343690158
50400,71461076.0,14933.74206285886
50500,71468213.0,7581.779045843948
50600,71462119.0,15356.945073809438
50800,71464291.66666667,7922.034860647342
50900,71473366.66666667,2888.483396756773
51000,71468337.5,3027.12413025961
51100,71456621.0,
51200,71464957.0,
51300,71464962.4,11273.128638494778
51400,71464208.0,14775.436812493903
51500,71464173.42857143,10519.193661384284
51600,71473009.0,
51700,71451152.0,
51800,71468134.0,1046.5180361560904
51900,71455566.0,
52000,71473057.66666667,2543.8052860505663
52100,71466395.0,8283.262400769398
52200,71465346.0,
52300,71468271.0,10867.206387414692
52400,71462225.33333333,14211.19314718813
52500,71462694.0,1564.0418792346961
52600,71464777.0,14021.528637539252
52700,71473007.0,
52800,71451120.0,
52900,71468532.0,1350.5739520663058
53000,71466599.0,9221.438499496702
53100,71471350.33333333,4378.769842472751
53200,71456948.0,
53300,71465146.0,
53400,71467899.0,11102.028823598295
53500,71462412.5,14717.42674179028
53600,71463917.28571428,10005.49470231766
53700,71473392.0,
53900,71462788.66666667,9729.419784001017
54100,71469076.8,7346.787338695834
54200,71461699.5,6831.358613043236
54300,71465236.0,
54400,71463853.66666667,9603.64437770131
54500,71467870.2,16625.690578137997
54600,71460486.8,3800.325999173428
54700,71465381.0,14044.622648306837
54800,71473150.0,
55000,71462956.33333333,10020.236391091597
55100,71467521.5,7882.519288483307
55200,71471055.5,6046.4700859261675
55300,71456788.0,
55400,71465131.0,
55500,71467264.75,10672.197629823218
55600,71464124.4,15754.955753669241
55700,71463014.75,9806.162971024945
55800,71473198.0,
56000,71451290.0,
56100,71471118.75,1626.0045869143994
56200,71462868.0,10619.32963985957
56300,71466590.66666667,9322.736740533843
56400,71464894.0,
56500,71458825.0,0.0
56600,71469257.33333333,14788.321550015029
56700,71458170.57142857,4866.472023180087
56800,71476212.0,2243.005795801696
57100,71462470.33333333,9829.521978883653
57200,71474485.0,0.0
57300,71464779.5,10234.36689134539
57400,71466274.0,
57500,71465220.0,
57600,71470181.2,11044.241132826239
57700,71459826.66666667,17484.475552139702
57800,71462582.33333333,9330.89891168084
57900,71474661.0,
58100,71459524.0,11791.712683066866
58200,71471359.0,860.829251361732
58300,71462915.0,10856.91751833825
58400,71466186.0,12916.012465153477
58500,71466123.0,
58600,71465478.5,9151.87301412485
58700,71477653.0,4993.588088739399
58800,71462859.54545455,11782.215949164065
58900,71463782.5,13659.181692180538
59200,71463012.0,10313.27920692541
59300,71471087.66666667,799.0527725573667
59400,71463264.33333333,10672.016413657691
59600,71470104.33333333,7274.573137536289
59700,71465830.0,7229.580070792494
59800,71477968.0,1695.6777406099309
59900,71458293.3,7611.171147291197
60200,71462566.33333333,9785.888224037539
60300,71471789.0,0.0
60400,71462867.5,10497.000166714299
60500,71466820.0,12631.755539116484
60600,71465821.5,1311.6830791010457
60700,71465415.0,11206.368724970636
60800,71474385.0,
60900,71462454.81818181,11092.449763853401
61000,71463895.0,13388.35979498609
61200,71451316.0,
61300,71470372.25,1900.5640171644864
61400,71463055.5,10463.059041217344
61500,71466306.5,13246.231331967594
61600,73356987.0,
61700,71462085.75,4193.406600446308
61800,71808220.66666667,574070.0756112714
61900,71472199.33333333,8543.629283469158
62000,71460756.66666667,10732.474446743645
62100,71519358.5,92371.48014674227
62300,71460542.0,12286.687429897449
62400,71468025.2,6924.057856488216
62500,71457018.0,
62600,71475704.0,
62700,71465822.5,695.0859659063763
62800,71469081.25,12507.529928673634
62900,71476893.66666667,2021.880642700994
63000,71457189.57142857,8402.934524262457
63100,71468948.33333333,9538.981147549921
63200,71453844.0,
63300,71459618.5,11923.94165114875
63400,71470888.75,1071.8732434408473
63500,71456339.0,832.971788237753
63700,71475584.0,
63800,71465290.6,8292.576728617423
63900,71477880.5,4858.530693532768
64000,71464366.8,12146.51376733369
64100,71462815.71428572,11319.313093327639
64300,71454558.0,
64400,71465852.25,9885.61093627011
64500,71465360.0,8087.153331055372
64600,71457183.0,
64700,71475856.0,
64800,71464853.0,
64900,71468441.2,10937.917406891338
65000,71476261.66666667,1807.1063425624532
65100,71460277.2,8206.8128222841
65200,71462231.8,11859.942841345644
65400,71458111.66666667,8557.724600225043
65500,71467783.75,8018.815763566402
65600,71469295.0,
65700,71457778.0,
65800,71470932.0,7745.647681117442
65900,71465766.0,9113.463776194823
66000,71477598.0,2777.3532964541973
66100,71462375.0,1820.0928547741732
66200,71465070.0,11581.491987937665
66300,71480649.0,
66400,71468081.0,
66500,71463196.83333333,9167.089492669822
66700,71463202.5,8700.948942500467
66800,71475743.0,
66900,71464728.0,
67000,71468255.0,8850.990820240087
67100,71467759.83333333,12571.29465754141
67200,71453192.0,5793.709951317895
67300,71470277.25,7969.5027186974485
67500,71463653.2,10114.60445099192
67600,71463265.0,9988.59039104117
67800,71467204.33333333,9428.649390732715
67900,71464754.0,
68000,71465201.33333333,11804.503603850013
68100,71475496.8,5270.4095856026615
68200,71456999.75,4663.149391773855
68300,71459986.4,10242.175686835417
68400,71479903.0,
68500,71467854.0,
68600,71462823.33333333,9606.708211799789
68900,71467634.66666667,9664.155541655116
69000,71464878.0,
69100,71468636.8,8373.457899817427
69200,71466139.71428572,12269.389684823445
69300,71456757.0,7854.2730620556695
69400,71473430.0,
69500,71480087.0,
69600,71465377.0,8222.334048187195
69700,71451679.0,
69900,71468361.66666667,7866.6894138071775
70000,71464947.0,
70100,71466491.0,10940.771971545375
70200,71476704.66666667,1403.538504398905
70300,71460486.22222222,10442.573554656748
70500,71476646.0,4624.47834896002
70600,71464699.66666667,7956.003540302877
70700,71466711.0,9855.369095066912
70800,71451464.0,
71000,71467515.33333333,9499.181561238083
71100,71470401.33333333,7430.947539403384
71200,71463976.66666667,9392.334179177908
71300,71471790.6,9972.49724492257
71400,71455603.66666667,6306.554199136577
71500,71473278.0,
71600,71474196.0,8445.683394492124
71700,71465470.0,9508.05721480307
71900,71453526.0,
72000,71469523.0,
72100,71466595.66666667,8845.238625006026
72200,71468241.2,8765.799375982902
72300,71473173.33333333,7286.160397174152
72400,71461623.16666667,11535.016019350134
72500,71452645.0,0.0
72600,71470766.0,4190.314785311481
72700,71467370.0,10138.16991374551
73000,71460315.5,12772.469788572607
73100,71457193.0,
73200,71471808.0,6730.773308714583
73300,71469939.6,10558.175993039407
73400,71468084.25,9127.518734575306
73500,71453187.4,3992.305950199294
73600,71474251.0,
73700,71469908.0,8008.8612923430255
73800,71454354.0,
74000,71451340.0,
74100,71469425.0,
74200,71467772.5,15357.652180590625
74300,71466888.66666667,7279.04437866929
74400,71471888.0,9256.07951564808
74500,71461581.83333333,11666.636849009328
74600,71460953.33333333,10902.105133106628
74700,71468390.66666667,12888.20508578619
74800,71467501.75,8881.106964600003
75100,71460607.5,12450.029096351542
75200,71457016.0,
75300,71473785.33333333,6620.722946427516
75400,71468310.85714285,9206.065453974024
75500,71461962.6,12961.824034447713
75600,71460067.0,
75700,71462342.5,10258.849626866877
75800,71467665.5,10108.607772586687
76100,71451454.0,
76200,71470077.0,
76300,71466682.66666667,9158.636161203212
76400,71470108.28571428,9273.954994395559
76500,71467866.0,9285.572536648391
76600,71453665.66666667,5244.072495050446
76700,71473454.0,
76800,71464883.42857143,10975.196564027532
76900,71462699.5,11742.922315164995
77100,71451878.0,
77200,71469369.0,
77300,71457377.0,
77400,71474343.66666667,6654.508271338433
77500,71467661.42857143,8877.532706353708
77600,71462682.6,12068.904353751534
77700,71459929.0,
77800,71463202.0,12638.539986883006
77900,71468568.6,7997.8748927463585
78200,71460319.0,12753.377905480571
78300,71457079.0,
78400,71476317.0,
78500,71470377.0,8892.417572611816
78600,71467847.5,9818.083774343439
78700,71449826.0,0.0
78800,71458490.0,3507.249634685276
78900,71466605.25,9775.687491350529
79000,71471238.0,
79200,71454233.0,
79300,71470062.0,
79400,71467552.5,14079.203120205348
79500,71471158.2,9188.694150967576
79600,71467132.5,5718.672369237938
79700,71456807.0,8086.367870269899
79800,71460481.0,
79900,71458034.2,8706.367279182783
80000,71473073.6,4421.52742838946
80300,71461319.0,12692.566722298528
80400,71466820.0,12856.615495533808
80600,71469013.77777778,8051.283512239317
80800,71456839.5,7888.336727937857
80900,71455088.66666667,4293.176601695132
81000,71468826.71428572,9850.177658537696
81100,71470650.0,
81300,71469807.0,
81400,71454606.0,4031.922866325694
81500,71476737.0,
81600,71463283.0,7650.132896450223
81700,71473224.2,6534.592887089001
81800,71450226.0,0.0
81900,71463718.33333333,2945.641073406546
82000,71462037.57142857,9819.617471454794
82100,71474964.0,7488.2608127655385
82200,71470627.0,
82400,71459739.33333333,8854.506724452209
82500,71476024.0,
82600,71458469.0,0.0
82700,71471919.0,7298.866327496247
82800,71450048.0,0.0
82900,71460274.0,
83000,71458495.6,6216.054077950283
83100,71470987.8,9048.408959592036
83200,71470856.0,4405.275246792191
83400,71460920.5,12693.273829079715
83500,71466999.0,13205.926245439961
83700,71468256.83333333,9246.827811020124
83800,71470752.33333333,6743.318569766839
83900,71450568.0,0.0
84000,71457945.5,5039.550029516524
84100,71464664.28571428,8730.624218124367
84200,71469135.66666667,10283.202921915583
84300,71471352.0,
84500,71459310.66666667,9177.445741234098
84600,71475746.0,
84700,71458997.0,0.0
84800,71470578.5,6896.013594823893
84900,71460415.33333333,15949.301186362336
85000,71460088.0,
85100,71463226.75,8841.043971163504
85200,71480756.0,
85300,71464997.33333333,8164.810673454541
85500,71451702.0,
85600,71467451.66666667,9542.825699618645
85700,71458785.0,0.0
85800,71473768.5,8789.386838681245
85900,71466603.0,1807.3649327128155
86000,71460153.75,13149.235525940916
86100,71453571.33333333,530.5848973841906
86200,71467354.0,5499.261314031185
86300,71471196.6,9204.526375646938
86400,71467772.0,
86500,71451912.0,
86600,71463390.5,8860.755075048626
86700,71475863.0,
86800,71459677.33333333,1769.001224795938
86900,71475496.0,6180.757343024013
87000,71462054.0,14492.554985233339
87100,71457702.0,2993.890111543842
87200,71458464.0,6223.835901864166
87300,71472626.66666667,714.7596332578321
87400,71469297.33333333,12507.043309007018
87500,71468621.0,
87600,71452432.0,
87700,71467591.33333333,9522.721582266557
87800,71458957.0,0.0
87900,71473282.25,7979.6380191501585
88000,71467623.5,2759.837766971095
88100,71460133.25,13815.681027369748
88200,71453477.33333333,948.0091420082902
88300,71463932.0,0.0
88400,71472097.0,1116.1341018578114
88500,71468425.0,12565.650361202957
88600,71451624.0,
88700,71472817.0,4582.051942088828
88800,71457174.0,
88900,71459431.33333333,1588.8679408087746
89000,71474254.75,5091.971548427976
89100,71456758.0,7588.855776729015
89200,71479481.0,
89300,71453546.33333333,688.2015208729586
89400,71468112.0,4631.503859439178
89500,71472813.6,4486.102684960752
89600,71455828.0,
89700,71460570.5,12689.031188392595
89800,71467352.5,12645.190567959029
89900,71462063.0,143.76021702821683
