Time_ms,UE_ID,RB_ID,Throughput_Mbps,Repetition,Scenario,Num_UEs
24180,10,1,1.091,39,cf,1
24181,2,1,1.09125,3,cf,1
24181,2,1,1.09288,14,cf,1
24181,2,1,1.07614,25,cf,1
24181,2,1,1.09055,41,cf,1
24181,3,1,1.09055,41,cf,1
24181,5,1,0.98149,41,cf,1
24181,8,1,0.98149,41,cf,1
24181,10,1,1.09055,41,cf,1
24182,2,1,1.07519,2,cf,1
24182,2,1,1.07339,8,cf,1
24182,2,1,1.07627,23,cf,1
24182,2,1,1.08854,31,cf,1
24182,3,1,0.97969,31,cf,1
24182,5,1,1.08854,31,cf,1
24182,8,1,0.97969,31,cf,1
24182,10,1,1.08854,31,cf,1
24190,2,1,1.09084,46,cf,1
24190,3,1,0.98176,46,cf,1
24190,5,1,1.09084,46,cf,1
24190,8,1,1.09084,46,cf,1
24190,10,1,0.98176,46,cf,1
24191,2,1,1.09232,24,cf,1
24191,2,1,1.07824,48,cf,1
24191,3,1,1.07824,48,cf,1
24191,5,1,1.07824,48,cf,1
24191,8,1,1.07824,48,cf,1
24191,10,1,1.07824,48,cf,1
24191,2,1,1.07125,58,cf,1
24191,3,1,1.07125,58,cf,1
24191,5,1,1.07125,58,cf,1
24191,8,1,0.95223,58,cf,1
24191,10,1,0.95223,58,cf,1
24201,2,1,1.0928,15,cf,1
24201,2,1,1.09417,42,cf,1
24201,3,1,1.09417,42,cf,1
24201,5,1,1.09417,42,cf,1
24201,8,1,1.09417,42,cf,1
24201,10,1,1.09417,42,cf,1
24202,2,1,1.07692,1,cf,1
24211,2,1,0.98378,7,cf,1
24211,2,1,1.07263,27,cf,1
24212,2,1,1.07341,44,cf,1
24212,3,1,1.07341,44,cf,1
24212,5,1,0.96607,44,cf,1
24212,8,1,1.07341,44,cf,1
24212,10,1,1.07341,44,cf,1
24220,2,1,1.11496,52,cf,1
24220,3,1,1.11496,52,cf,1
24220,5,1,1.11496,52,cf,1
24220,8,1,1.11496,52,cf,1
24220,10,1,1.11496,52,cf,1
24221,2,1,1.07814,30,cf,1
24221,3,1,1.07814,30,cf,1
24221,5,1,1.07814,30,cf,1
24221,8,1,1.07814,30,cf,1
24221,10,1,1.07814,30,cf,1
24221,2,1,1.08805,36,cf,1
24221,3,1,0.97924,36,cf,1
24221,5,1,1.08805,36,cf,1
24221,8,1,1.08805,36,cf,1
24221,10,1,1.08805,36,cf,1
24231,2,1,1.09037,12,cf,1
24231,2,1,0.9812,34,cf,1
24231,3,1,0.9812,34,cf,1
24231,5,1,0.9812,34,cf,1
24231,8,1,1.09022,34,cf,1
24231,10,1,1.09022,34,cf,1
24231,2,1,0.99171,47,cf,1
24231,3,1,0.99171,47,cf,1
24231,5,1,0.99171,47,cf,1
24231,8,1,1.1019,47,cf,1
24231,10,1,1.1019,47,cf,1
24232,2,1,1.07801,10,cf,1
24232,2,1,1.08889,13,cf,1
24232,2,1,0.9455,57,cf,1
24232,3,1,0.9455,57,cf,1
24232,5,1,1.06369,57,cf,1
24232,8,1,1.06369,57,cf,1
24232,10,1,0.9455,57,cf,1
24234,2,1,1.04518,56,cf,1
24234,3,1,1.04518,56,cf,1
24234,5,1,1.04518,56,cf,1
24234,8,1,1.04518,56,cf,1
24234,10,1,1.04518,56,cf,1
24239,2,1,1.07464,50,cf,1
24239,3,1,0.95523,50,cf,1
24239,5,1,1.07464,50,cf,1
24239,8,1,1.07464,50,cf,1
24239,10,1,1.07464,50,cf,1
24240,2,1,0.98475,22,cf,1
24241,2,1,1.07484,16,cf,1
24241,2,1,1.07816,17,cf,1
24241,2,1,1.09437,28,cf,1
24241,2,1,1.09535,37,cf,1
24241,3,1,1.09535,37,cf,1
24241,5,1,0.98581,37,cf,1
24241,8,1,1.09535,37,cf,1
24241,10,1,0.98581,37,cf,1
24241,2,1,1.09332,40,cf,1
24241,3,1,1.09332,40,cf,1
24241,5,1,1.09332,40,cf,1
24241,8,1,0.98399,40,cf,1
24241,10,1,1.09332,40,cf,1
24242,2,1,1.07734,6,cf,1
24250,2,1,1.08852,43,cf,1
24250,3,1,0.97967,43,cf,1
24250,5,1,0.97967,43,cf,1
24250,8,1,1.08852,43,cf,1
24250,10,1,1.08852,43,cf,1
24251,2,1,1.09175,20,cf,1
24252,2,1,1.0894,29,cf,1
24252,2,1,0.9745,35,cf,1
24252,3,1,1.08278,35,cf,1
24252,5,1,1.08278,35,cf,1
24252,8,1,1.08278,35,cf,1
24252,10,1,1.08278,35,cf,1
24261,2,1,0.0,11,cf,1
24261,2,1,1.08937,18,cf,1
24261,2,1,0.98048,26,cf,1
24261,2,1,1.07734,53,cf,1
24261,3,1,1.07734,53,cf,1
24261,5,1,1.07734,53,cf,1
24261,8,1,1.07734,53,cf,1
24261,10,1,1.07734,53,cf,1
24262,2,1,1.07712,21,cf,1
24262,2,1,0.98391,54,cf,1
24262,3,1,1.09323,54,cf,1
24262,5,1,1.09323,54,cf,1
24262,8,1,1.09323,54,cf,1
24262,10,1,0.98391,54,cf,1
24263,2,1,1.05527,33,cf,1
24263,3,1,1.05527,33,cf,1
24263,5,1,1.05527,33,cf,1
24263,8,1,1.05527,33,cf,1
24263,10,1,1.05527,33,cf,1
24270,2,1,1.09781,45,cf,1
24270,3,1,0.98803,45,cf,1
24270,5,1,1.09781,45,cf,1
24270,8,1,1.09781,45,cf,1
24270,10,1,1.09781,45,cf,1
24271,2,1,1.0922,19,cf,1
24271,2,1,1.07375,38,cf,1
24271,3,1,1.07375,38,cf,1
24271,5,1,1.07375,38,cf,1
24271,8,1,1.07375,38,cf,1
24271,10,1,1.07375,38,cf,1
24271,2,1,1.07707,55,cf,1
24271,3,1,1.07707,55,cf,1
24271,5,1,1.07707,55,cf,1
24271,8,1,1.07707,55,cf,1
24271,10,1,0.9574,55,cf,1
24272,2,1,1.07539,4,cf,1
24272,2,1,1.0944,5,cf,1
24272,2,1,1.07828,9,cf,1
24272,2,1,1.07268,32,cf,1
24272,3,1,1.07268,32,cf,1
24272,5,1,1.07268,32,cf,1
24272,8,1,1.07268,32,cf,1
24272,10,1,1.07268,32,cf,1
24281,2,1,1.07581,3,cf,1
24281,2,1,1.08769,49,cf,1
24281,3,1,1.08769,49,cf,1
24281,5,1,1.08769,49,cf,1
24281,8,1,1.08769,49,cf,1
24281,10,1,1.08769,49,cf,1
24281,2,1,1.09824,51,cf,1
24281,3,1,1.09824,51,cf,1
24281,5,1,1.09824,51,cf,1
24281,8,1,1.09824,51,cf,1
24281,10,1,1.09824,51,cf,1
24282,2,1,1.07495,25,cf,1
24282,2,1,1.07782,31,cf,1
24282,3,1,1.07782,31,cf,1
24282,5,1,1.07782,31,cf,1
24282,8,1,1.07782,31,cf,1
24282,10,1,1.07782,31,cf,1
24290,2,1,1.09427,41,cf,1
24290,3,1,0.98484,41,cf,1
24290,5,1,1.09427,41,cf,1
24290,8,1,1.09427,41,cf,1
24290,10,1,1.09427,41,cf,1
24290,2,1,1.07377,46,cf,1
24290,3,1,1.07377,46,cf,1
24290,5,1,1.07377,46,cf,1
24290,8,1,1.07377,46,cf,1
24290,10,1,1.07377,46,cf,1
24291,2,1,1.09373,8,cf,1
24291,2,1,0.98102,14,cf,1
24292,2,1,1.09073,2,cf,1
24292,2,1,1.09107,23,cf,1
24292,2,1,1.07454,39,cf,1
24292,3,1,1.07454,39,cf,1
24292,5,1,1.07454,39,cf,1
24292,8,1,1.07454,39,cf,1
24292,10,1,1.07454,39,cf,1
24299,2,1,1.10641,58,cf,1
24299,3,1,1.10641,58,cf,1
24299,5,1,1.10641,58,cf,1
24299,8,1,1.10641,58,cf,1
24299,10,1,1.10641,58,cf,1
24301,2,1,1.07707,15,cf,1
24301,2,1,1.0895,24,cf,1
24301,2,1,1.09208,48,cf,1
24301,3,1,1.09208,48,cf,1
24301,5,1,1.09208,48,cf,1
24301,8,1,1.09208,48,cf,1
24301,10,1,1.09208,48,cf,1
24302,2,1,1.07703,42,cf,1
24302,3,1,1.07703,42,cf,1
24302,5,1,1.07703,42,cf,1
24302,8,1,1.07703,42,cf,1
24302,10,1,1.07703,42,cf,1
24312,2,1,1.08924,1,cf,1
24321,2,1,1.09072,7,cf,1
24321,2,1,1.08939,27,cf,1
24321,2,1,1.07136,30,cf,1
24321,3,1,1.07136,30,cf,1
24321,5,1,1.07136,30,cf,1
24321,8,1,1.07136,30,cf,1
24321,10,1,1.07136,30,cf,1
24321,2,1,1.10623,44,cf,1
24321,3,1,1.10623,44,cf,1
24321,5,1,1.10623,44,cf,1
24321,8,1,0.99561,44,cf,1
24321,10,1,0.99561,44,cf,1
24321,2,1,1.06097,52,cf,1
24321,3,1,1.06097,52,cf,1
24321,5,1,0.94308,52,cf,1
24321,8,1,1.06097,52,cf,1
24321,10,1,1.06097,52,cf,1
24330,2,1,1.09438,36,cf,1
24330,3,1,1.09438,36,cf,1
24330,5,1,0.98494,36,cf,1
24330,8,1,1.09438,36,cf,1
24330,10,1,0.98494,36,cf,1
24331,2,1,1.07358,12,cf,1
24332,2,1,1.07777,10,cf,1
24332,2,1,1.0744,47,cf,1
24332,3,1,1.0744,47,cf,1
24332,5,1,1.0744,47,cf,1
24332,8,1,1.0744,47,cf,1
24332,10,1,1.0744,47,cf,1
24333,2,1,1.06936,57,cf,1
24333,3,1,1.06936,57,cf,1
24333,5,1,1.06936,57,cf,1
24333,8,1,1.06936,57,cf,1
24333,10,1,1.06936,57,cf,1
24341,2,1,0.98221,13,cf,1
24341,2,1,1.07452,22,cf,1
24341,2,1,1.07799,28,cf,1
24341,2,1,1.07818,37,cf,1
24341,3,1,1.07818,37,cf,1
24341,5,1,1.07818,37,cf,1
24341,8,1,1.07818,37,cf,1
24341,10,1,1.07818,37,cf,1
24341,2,1,1.06712,50,cf,1
24341,3,1,1.06712,50,cf,1
24341,5,1,0.94855,50,cf,1
24341,8,1,1.06712,50,cf,1
24341,10,1,0.94855,50,cf,1
24342,2,1,1.07749,17,cf,1
24342,2,1,1.08844,34,cf,1
24342,3,1,1.08844,34,cf,1
24342,5,1,1.08844,34,cf,1
24342,8,1,1.08844,34,cf,1
24342,10,1,1.08844,34,cf,1
24342,2,1,1.1147,56,cf,1
24342,3,1,1.1147,56,cf,1
24342,5,1,1.1147,56,cf,1
24342,8,1,1.1147,56,cf,1
24342,10,1,1.1147,56,cf,1
24345,2,1,1.04498,40,cf,1
24345,3,1,1.04498,40,cf,1
24345,5,1,1.04498,40,cf,1
24345,8,1,1.04498,40,cf,1
24345,10,1,1.04498,40,cf,1
24350,2,1,1.07661,43,cf,1
24350,3,1,1.07661,43,cf,1
24350,5,1,1.07661,43,cf,1
24350,8,1,0.95699,43,cf,1
24350,10,1,0.95699,43,cf,1
24351,2,1,1.09182,16,cf,1
24351,2,1,1.07441,20,cf,1
24352,2,1,0.98074,6,cf,1
24361,2,1,1.07832,26,cf,1
24362,2,1,0.0,11,cf,1
24362,2,1,1.07707,18,cf,1
24362,2,1,1.08891,29,cf,1
24362,2,1,1.09018,35,cf,1
24362,3,1,1.09018,35,cf,1
24362,5,1,1.09018,35,cf,1
24362,8,1,0.98116,35,cf,1
24362,10,1,1.09018,35,cf,1
24362,2,1,1.0776,54,cf,1
24362,3,1,1.0776,54,cf,1
24362,5,1,1.0776,54,cf,1
24362,8,1,1.0776,54,cf,1
24362,10,1,1.0776,54,cf,1
24371,2,1,1.07712,19,cf,1
24371,2,1,1.00008,33,cf,1
24371,3,1,1.1112,33,cf,1
24371,5,1,1.1112,33,cf,1
24371,8,1,1.00008,33,cf,1
24371,10,1,1.1112,33,cf,1
24371,2,1,0.95218,45,cf,1
24371,3,1,1.0712,45,cf,1
24371,5,1,1.0712,45,cf,1
24371,8,1,1.0712,45,cf,1
24371,10,1,1.0712,45,cf,1
24371,2,1,1.09143,53,cf,1
24371,3,1,1.09143,53,cf,1
24371,5,1,1.09143,53,cf,1
24371,8,1,1.09143,53,cf,1
24371,10,1,1.09143,53,cf,1
24372,2,1,1.07539,5,cf,1
24372,2,1,1.07606,9,cf,1
24372,2,1,0.98118,21,cf,1
24372,2,1,1.07267,55,cf,1
24372,3,1,1.07267,55,cf,1
24372,5,1,1.07267,55,cf,1
24372,8,1,1.07267,55,cf,1
24372,10,1,1.07267,55,cf,1
24381,2,1,1.09661,32,cf,1
24381,3,1,1.09661,32,cf,1
24381,5,1,1.09661,32,cf,1
24381,8,1,1.09661,32,cf,1
24381,10,1,1.09661,32,cf,1
24381,2,1,1.09072,38,cf,1
24381,3,1,0.98165,38,cf,1
24381,5,1,0.98165,38,cf,1
24381,8,1,1.09072,38,cf,1
24381,10,1,1.09072,38,cf,1
24382,2,1,0.98013,4,cf,1
24390,2,1,1.07825,41,cf,1
24390,3,1,1.07825,41,cf,1
24390,5,1,1.07825,41,cf,1
24390,8,1,1.07825,41,cf,1
24390,10,1,1.07825,41,cf,1
24390,2,1,1.09568,49,cf,1
24390,3,1,1.09568,49,cf,1
24390,5,1,1.09568,49,cf,1
24390,8,1,1.09568,49,cf,1
24390,10,1,1.09568,49,cf,1
24390,2,1,1.1033,51,cf,1
24390,3,1,1.1033,51,cf,1
24390,5,1,1.1033,51,cf,1
24390,8,1,1.1033,51,cf,1
24390,10,1,1.1033,51,cf,1
24391,2,1,1.09085,3,cf,1
24391,2,1,1.07729,14,cf,1
24391,2,1,1.07227,46,cf,1
24391,3,1,1.07227,46,cf,1
24391,5,1,1.07227,46,cf,1
24391,8,1,1.07227,46,cf,1
24391,10,1,1.07227,46,cf,1
24392,2,1,1.07655,23,cf,1
24392,2,1,1.08629,25,cf,1
24392,2,1,1.09067,31,cf,1
24392,3,1,1.09067,31,cf,1
24392,5,1,1.09067,31,cf,1
24392,8,1,1.09067,31,cf,1
24392,10,1,0.98161,31,cf,1
24400,2,1,1.10413,39,cf,1
24400,3,1,0.99372,39,cf,1
24400,5,1,1.10413,39,cf,1
24400,8,1,1.10413,39,cf,1
24400,10,1,1.10413,39,cf,1
24401,2,1,1.09013,8,cf,1
24401,2,1,1.07653,15,cf,1
24401,2,1,1.07221,48,cf,1
24401,3,1,1.07221,48,cf,1
24401,5,1,1.07221,48,cf,1
24401,8,1,1.07221,48,cf,1
24401,10,1,1.07221,48,cf,1
24401,2,1,1.06215,58,cf,1
24401,3,1,1.06215,58,cf,1
24401,5,1,1.06215,58,cf,1
24401,8,1,1.06215,58,cf,1
24401,10,1,1.06215,58,cf,1
24402,2,1,0.98165,2,cf,1
24411,2,1,1.08794,24,cf,1
24412,2,1,1.08669,42,cf,1
24412,3,1,1.08669,42,cf,1
24412,5,1,1.08669,42,cf,1
24412,8,1,1.08669,42,cf,1
24412,10,1,1.08669,42,cf,1
24421,2,1,1.0764,7,cf,1
24421,2,1,1.07495,44,cf,1
24421,3,1,1.07495,44,cf,1
24421,5,1,1.07495,44,cf,1
24421,8,1,1.07495,44,cf,1
24421,10,1,1.07495,44,cf,1
24422,2,1,0.98021,1,cf,1
24429,2,1,1.11083,52,cf,1
24429,3,1,0.99975,52,cf,1
24429,5,1,1.11083,52,cf,1
24429,8,1,1.11083,52,cf,1
24429,10,1,1.11083,52,cf,1
24431,2,1,1.0888,27,cf,1
24431,2,1,1.09587,30,cf,1
24431,3,1,0.98628,30,cf,1
24431,5,1,1.09587,30,cf,1
24431,8,1,0.98628,30,cf,1
24431,10,1,0.98628,30,cf,1
24432,2,1,1.07774,10,cf,1
24441,2,1,1.09514,12,cf,1
24441,2,1,1.07361,28,cf,1
24441,2,1,1.11387,57,cf,1
24441,3,1,1.11387,57,cf,1
24441,5,1,1.11387,57,cf,1
24441,8,1,1.00248,57,cf,1
24441,10,1,1.11387,57,cf,1
24442,2,1,1.07537,13,cf,1
24442,2,1,1.07615,17,cf,1
24442,2,1,1.07584,34,cf,1
24442,3,1,1.07584,34,cf,1
24442,5,1,1.07584,34,cf,1
24442,8,1,1.07584,34,cf,1
24442,10,1,1.07584,34,cf,1
24442,2,1,0.9654,36,cf,1
24442,3,1,1.07267,36,cf,1
24442,5,1,1.07267,36,cf,1
24442,8,1,0.9654,36,cf,1
24442,10,1,1.07267,36,cf,1
24442,2,1,1.08919,47,cf,1
24442,3,1,1.08919,47,cf,1
24442,5,1,1.08919,47,cf,1
24442,8,1,1.08919,47,cf,1
24442,10,1,1.08919,47,cf,1
24443,2,1,0.94401,37,cf,1
24443,3,1,1.06201,37,cf,1
24443,5,1,1.06201,37,cf,1
24443,8,1,1.06201,37,cf,1
24443,10,1,1.06201,37,cf,1
24449,2,1,1.10259,50,cf,1
24449,3,1,1.10259,50,cf,1
24449,5,1,1.10259,50,cf,1
24449,8,1,0.99233,50,cf,1
24449,10,1,1.10259,50,cf,1
24451,2,1,1.07785,16,cf,1
24451,2,1,1.08708,22,cf,1
24452,2,1,1.11871,40,cf,1
24452,3,1,1.11871,40,cf,1
24452,5,1,1.11871,40,cf,1
24452,8,1,1.11871,40,cf,1
24452,10,1,1.11871,40,cf,1
24452,2,1,1.09174,56,cf,1
24452,3,1,1.09174,56,cf,1
24452,5,1,1.09174,56,cf,1
24452,8,1,1.09174,56,cf,1
24452,10,1,1.09174,56,cf,1
24460,2,1,1.09277,43,cf,1
24460,3,1,1.09277,43,cf,1
24460,5,1,1.09277,43,cf,1
24460,8,1,1.09277,43,cf,1
24460,10,1,1.09277,43,cf,1
24461,2,1,1.09094,6,cf,1
24461,2,1,1.09609,20,cf,1
24461,2,1,1.0766,26,cf,1
24462,2,1,0.0,11,cf,1
24462,2,1,1.0748,54,cf,1
24462,3,1,1.0748,54,cf,1
24462,5,1,1.0748,54,cf,1
24462,8,1,1.0748,54,cf,1
24462,10,1,1.0748,54,cf,1
24471,2,1,1.09323,18,cf,1
24471,2,1,1.07855,19,cf,1
24471,2,1,1.07684,45,cf,1
24471,3,1,1.07684,45,cf,1
24471,5,1,1.07684,45,cf,1
24471,8,1,1.07684,45,cf,1
24471,10,1,1.07684,45,cf,1
24472,2,1,1.07781,21,cf,1
24472,2,1,1.08908,29,cf,1
24472,2,1,1.09589,35,cf,1
24472,3,1,1.09589,35,cf,1
24472,5,1,1.09589,35,cf,1
24472,8,1,1.09589,35,cf,1
24472,10,1,1.09589,35,cf,1
24473,2,1,1.04998,33,cf,1
24473,3,1,1.04998,33,cf,1
24473,5,1,1.04998,33,cf,1
24473,8,1,1.04998,33,cf,1
24473,10,1,1.04998,33,cf,1
24474,2,1,1.05484,53,cf,1
24474,3,1,1.05484,53,cf,1
24474,5,1,1.05484,53,cf,1
24474,8,1,1.05484,53,cf,1
24474,10,1,1.05484,53,cf,1
24481,2,1,0.95784,38,cf,1
24481,3,1,1.07757,38,cf,1
24481,5,1,1.07757,38,cf,1
24481,8,1,0.95784,38,cf,1
24481,10,1,1.07757,38,cf,1
24482,2,1,0.98111,5,cf,1
24482,2,1,0.98347,9,cf,1
24483,2,1,1.05113,32,cf,1
24483,3,1,1.05113,32,cf,1
24483,5,1,1.05113,32,cf,1
24483,8,1,1.05113,32,cf,1
24483,10,1,1.05113,32,cf,1
24483,2,1,1.0741,55,cf,1
24483,3,1,1.0741,55,cf,1
24483,5,1,1.0741,55,cf,1
24483,8,1,1.0741,55,cf,1
24483,10,1,1.0741,55,cf,1
24490,2,1,1.0759,49,cf,1
24490,3,1,1.0759,49,cf,1
24490,5,1,1.0759,49,cf,1
24490,8,1,1.0759,49,cf,1
24490,10,1,1.0759,49,cf,1
24491,2,1,1.09235,4,cf,1
24491,2,1,1.07272,41,cf,1
24491,3,1,1.07272,41,cf,1
24491,5,1,1.07272,41,cf,1
24491,8,1,1.07272,41,cf,1
24491,10,1,1.07272,41,cf,1
24492,2,1,1.07239,3,cf,1
24493,2,1,1.06487,31,cf,1
24493,3,1,1.06487,31,cf,1
24493,5,1,1.06487,31,cf,1
24493,8,1,1.06487,31,cf,1
24493,10,1,1.06487,31,cf,1
24500,2,1,1.09928,46,cf,1
24500,3,1,1.09928,46,cf,1
24500,5,1,1.09928,46,cf,1
24500,8,1,1.09928,46,cf,1
24500,10,1,1.09928,46,cf,1
24500,2,1,0.98137,51,cf,1
24500,3,1,1.09042,51,cf,1
24500,5,1,1.09042,51,cf,1
24500,8,1,1.09042,51,cf,1
24500,10,1,0.98137,51,cf,1
24501,2,1,1.07817,8,cf,1
24501,2,1,1.07343,39,cf,1
24501,3,1,1.07343,39,cf,1
24501,5,1,0.95416,39,cf,1
24501,8,1,1.07343,39,cf,1
24501,10,1,1.07343,39,cf,1
24502,2,1,1.08815,14,cf,1
24502,2,1,1.09106,23,cf,1
24502,2,1,1.0928,25,cf,1
24502,2,1,1.06684,48,cf,1
24502,3,1,1.06684,48,cf,1
24502,5,1,1.06684,48,cf,1
24502,8,1,1.06684,48,cf,1
24502,10,1,1.06684,48,cf,1
24509,2,1,1.10618,58,cf,1
24509,3,1,1.10618,58,cf,1
24509,5,1,1.10618,58,cf,1
24509,8,1,1.10618,58,cf,1
24509,10,1,1.10618,58,cf,1
24511,2,1,0.98353,15,cf,1
24511,2,1,1.07561,24,cf,1
24512,2,1,1.08941,2,cf,1
24521,2,1,1.094,42,cf,1
24521,3,1,1.094,42,cf,1
24521,5,1,1.094,42,cf,1
24521,8,1,1.094,42,cf,1
24521,10,1,1.094,42,cf,1
24530,2,1,1.09383,44,cf,1
24530,3,1,1.09383,44,cf,1
24530,5,1,1.09383,44,cf,1
24530,8,1,1.09383,44,cf,1
24530,10,1,1.09383,44,cf,1
24530,2,1,1.07143,52,cf,1
24530,3,1,1.07143,52,cf,1
24530,5,1,1.07143,52,cf,1
24530,8,1,1.07143,52,cf,1
24530,10,1,1.07143,52,cf,1
24531,2,1,1.09224,7,cf,1
24531,2,1,1.07856,27,cf,1
24532,2,1,1.09144,1,cf,1
24532,2,1,1.07801,10,cf,1
24541,2,1,1.07754,12,cf,1
24541,2,1,0.9789,30,cf,1
24541,3,1,1.08766,30,cf,1
24541,5,1,1.08766,30,cf,1
24541,8,1,1.08766,30,cf,1
24541,10,1,1.08766,30,cf,1
24541,2,1,1.07394,57,cf,1
24541,3,1,1.07394,57,cf,1
24541,5,1,1.07394,57,cf,1
24541,8,1,1.07394,57,cf,1
24541,10,1,1.07394,57,cf,1
24544,2,1,1.05816,47,cf,1
24544,3,1,1.05816,47,cf,1
24544,5,1,1.05816,47,cf,1
24544,8,1,1.05816,47,cf,1
24544,10,1,1.05816,47,cf,1
24550,2,1,1.10619,36,cf,1
24550,3,1,1.10619,36,cf,1
24550,5,1,1.10619,36,cf,1
24550,8,1,1.10619,36,cf,1
24550,10,1,1.10619,36,cf,1
24550,2,1,1.06985,50,cf,1
24550,3,1,1.06985,50,cf,1
24550,5,1,1.06985,50,cf,1
24550,8,1,1.06985,50,cf,1
24550,10,1,1.06985,50,cf,1
24551,2,1,1.09436,13,cf,1
24551,2,1,1.07829,22,cf,1
24551,2,1,1.09005,28,cf,1
24551,2,1,1.10384,37,cf,1
24551,3,1,0.99346,37,cf,1
24551,5,1,1.10384,37,cf,1
24551,8,1,0.99346,37,cf,1
24551,10,1,1.10384,37,cf,1
24552,2,1,1.0895,17,cf,1
24552,2,1,1.08712,34,cf,1
24552,3,1,1.08712,34,cf,1
24552,5,1,1.08712,34,cf,1
24552,8,1,1.08712,34,cf,1
24552,10,1,1.08712,34,cf,1
24560,2,1,1.07757,43,cf,1
24560,3,1,1.07757,43,cf,1
24560,5,1,1.07757,43,cf,1
24560,8,1,1.07757,43,cf,1
24560,10,1,1.07757,43,cf,1
24561,2,1,0.98095,16,cf,1
24561,2,1,1.07262,20,cf,1
24562,2,1,1.07578,6,cf,1
24562,2,1,1.09118,40,cf,1
24562,3,1,1.09118,40,cf,1
24562,5,1,1.09118,40,cf,1
24562,8,1,1.09118,40,cf,1
24562,10,1,1.09118,40,cf,1
24562,2,1,1.08794,56,cf,1
24562,3,1,1.08794,56,cf,1
24562,5,1,1.08794,56,cf,1
24562,8,1,1.08794,56,cf,1
24562,10,1,0.97915,56,cf,1
24571,2,1,1.07649,18,cf,1
24571,2,1,1.09779,26,cf,1
24571,2,1,1.07783,45,cf,1
24571,3,1,1.07783,45,cf,1
24571,5,1,1.07783,45,cf,1
24571,8,1,1.07783,45,cf,1
24571,10,1,1.07783,45,cf,1
24571,2,1,1.09673,54,cf,1
24571,3,1,1.09673,54,cf,1
24571,5,1,1.09673,54,cf,1
24571,8,1,0.98706,54,cf,1
24571,10,1,1.09673,54,cf,1
24572,2,1,0.0,11,cf,1
24572,2,1,1.07732,19,cf,1
24572,2,1,1.07776,21,cf,1
24572,2,1,1.07178,35,cf,1
24572,3,1,1.07178,35,cf,1
24572,5,1,1.07178,35,cf,1
24572,8,1,1.07178,35,cf,1
24572,10,1,1.07178,35,cf,1
24582,2,1,1.0774,5,cf,1
24582,2,1,1.07731,9,cf,1
24582,2,1,0.9832,29,cf,1
24582,2,1,1.07168,38,cf,1
24582,3,1,1.07168,38,cf,1
24582,5,1,1.07168,38,cf,1
24582,8,1,1.07168,38,cf,1
24582,10,1,0.9526,38,cf,1
24582,2,1,1.10842,53,cf,1
24582,3,1,1.10842,53,cf,1
24582,5,1,1.10842,53,cf,1
24582,8,1,1.10842,53,cf,1
24582,10,1,1.10842,53,cf,1
24583,2,1,1.09642,33,cf,1
24583,3,1,1.09642,33,cf,1
24583,5,1,1.09642,33,cf,1
24583,8,1,1.09642,33,cf,1
24583,10,1,1.09642,33,cf,1
24584,2,1,1.07546,55,cf,1
24584,3,1,1.07546,55,cf,1
24584,5,1,1.07546,55,cf,1
24584,8,1,1.07546,55,cf,1
24584,10,1,1.07546,55,cf,1
24590,2,1,1.07704,49,cf,1
24590,3,1,1.07704,49,cf,1
24590,5,1,1.07704,49,cf,1
24590,8,1,1.07704,49,cf,1
24590,10,1,1.07704,49,cf,1
24591,2,1,1.11502,32,cf,1
24591,3,1,1.00352,32,cf,1
24591,5,1,1.00352,32,cf,1
24591,8,1,1.11502,32,cf,1
24591,10,1,1.11502,32,cf,1
24592,2,1,1.07477,4,cf,1
24600,2,1,1.07726,46,cf,1
24600,3,1,1.07726,46,cf,1
24600,5,1,1.07726,46,cf,1
24600,8,1,1.07726,46,cf,1
24600,10,1,1.07726,46,cf,1
24600,2,1,1.07789,51,cf,1
24600,3,1,1.07789,51,cf,1
24600,5,1,0.95813,51,cf,1
24600,8,1,0.95813,51,cf,1
24600,10,1,1.07789,51,cf,1
24601,2,1,0.98611,3,cf,1
24601,2,1,1.09481,41,cf,1
24601,3,1,1.09481,41,cf,1
24601,5,1,1.09481,41,cf,1
24601,8,1,1.09481,41,cf,1
24601,10,1,1.09481,41,cf,1
24602,2,1,1.07427,23,cf,1
24603,2,1,1.08836,31,cf,1
24603,3,1,1.08836,31,cf,1
24603,5,1,1.08836,31,cf,1
24603,8,1,1.08836,31,cf,1
24603,10,1,1.08836,31,cf,1
24609,2,1,1.07478,58,cf,1
24609,3,1,1.07478,58,cf,1
24609,5,1,1.07478,58,cf,1
24609,8,1,1.07478,58,cf,1
24609,10,1,1.07478,58,cf,1
24610,2,1,1.09481,39,cf,1
24610,3,1,1.09481,39,cf,1
24610,5,1,1.09481,39,cf,1
24610,8,1,1.09481,39,cf,1
24610,10,1,0.98533,39,cf,1
24611,2,1,1.09244,8,cf,1
24611,2,1,1.0915,14,cf,1
24611,2,1,1.07481,15,cf,1
24611,2,1,0.99043,48,cf,1
24611,3,1,1.10048,48,cf,1
24611,5,1,1.10048,48,cf,1
24611,8,1,1.10048,48,cf,1
24611,10,1,1.10048,48,cf,1
24612,2,1,1.07739,2,cf,1
24612,2,1,0.98104,25,cf,1
24621,2,1,1.09195,24,cf,1
24631,2,1,1.07801,7,cf,1
24631,2,1,1.07661,27,cf,1
24631,2,1,1.07691,44,cf,1
24631,3,1,1.07691,44,cf,1
24631,5,1,1.07691,44,cf,1
